train_dhns_rotate.py:857: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_img_emb = torch.load(visual_path)
train_dhns_rotate.py:858: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_text_emb = torch.load(textual_path)
Experiment config | model=AdvMixRotatE | dataset=DB15K | seed=0 | ns_strategy=dhns | train_sampling_mode=cross | bern_flag=0 | dhns_use_bernoulli_normal_sampling=False | bernoulli_use_cross_sampling=False | text_mode=legacy | use_missing_mask=False | use_text_loss_gating=False | use_text_sampling_gating=False | use_soft_missing_text=False | use_side_aware_missing_text=False | use_soft_missing_image=False | use_prototype_missing_text=False | use_structure_conditioned_missing_text=False | use_soft_token_text_generator_alignment=False | use_missing_aware_fusion=False | missing_text_attention_scale=1.0 | use_missingness_relation_expert=False | expert_hidden_dim=128 | expert_num=2 | use_branch_local_relation_gate=False | branch_gate_hidden_dim=64 | debug_fusion_sanity=False | use_learnable_missing_text_gate=False | use_oracle_restore_injected_text=False | test_only=False | use_missing_aware_joint_scoring=False | use_masked_fixed_denominator_joint_scoring=False | use_availability_router=False | availability_router_mode=query_masked_softmax | availability_router_eps=1e-06 | use_missing_aware_conditioning=False | use_missing_aware_film_conditioning=False | use_learned_reliability_conditioning=False | debug_joint_scoring_sanity=False | debug_missing_aware_joint_scoring=False | debug_missing_aware_joint_scoring_batches=3 | debug_reliability=False | debug_reliability_batches=3 | inject_text_missing_rate=0.3 | simulate_native_text_missing_rate=0.0 | inject_image_missing_rate=0.0 | use_missing_text_aux_loss=False | missing_text_aux_weight=0.1 | pseudo_missing_prob=0.0 | missing_sample_weight=1.0 | use_entity_specific_missing_text=False | use_retrieval_missing_text=False | retrieval_topk=5 | retrieval_pool_size=512 | retrieval_source=entity_embedding_knn | retrieval_mix_weight=1.0 | use_retrieval_confidence_calibration=False | retrieval_confidence_type=mean_topk_similarity | retrieval_confidence_min=0.1 | retrieval_confidence_max=1.0 | use_cross_modal_text_imputer=False | text_imputer_hidden_dim=256 | text_imputer_residual_weight=0.05 | text_imputer_rec_weight=0.01 | text_imputer_nce_weight=0.01 | text_imputer_temperature=0.07 | use_confidence_gated_retrieval=False | retrieval_gate_type=similarity_based | retrieval_gate_min=0.0 | retrieval_gate_max=1.0 | use_relation_aware_retrieval=False | min_relation_pool_size=32 | relation_retrieval_fallback=global_text_pool | entity_specific_missing_text_recon_weight=0.0 | use_missing_text_consistency=False | consistency_prob=0.1 | consistency_lambda=0.05 | use_missing_text_token_scale=False
Injected text missingness summary:
  requested_additional_missing_rate: 30.0000%
  applied_additional_missing_rate: 30.0031%
  available_text_before_injection: 12842
  additionally_masked_text_entities: 3853
Embedding missingness summary:
  num_entities: 12842
  missing_text_count: 3853 (30.0031%)
  missing_image_count: 0 (0.0000%)
Resolved training hyperparameters | rotate_dim=512 | rotate_margin=6.000000 | rotate_epsilon=2.000000 | train_times=400 | batch_size=2000 | num_batches=39 | neg_ent=64 | alpha=0.00200000 | lrg=0.00200000 | mu=0.010000 | g_epoch=10
Resolved text configuration | text_mode=legacy | active_modalities=structural,visual,text | modality_count=3
Finish initializing...

  0%|          | 0/400 [00:00<?, ?it/s]
Epoch 0 | KGC loss: 445.710138, DiffHEG loss 266.315631:   0%|          | 0/400 [00:38<?, ?it/s]
Epoch 0 | KGC loss: 445.710138, DiffHEG loss 266.315631:   0%|          | 1/400 [00:38<4:15:58, 38.49s/it]
Epoch 1 | KGC loss: 30.805161, DiffHEG loss 187.148598:   0%|          | 1/400 [01:16<4:15:58, 38.49s/it] 
Epoch 1 | KGC loss: 30.805161, DiffHEG loss 187.148598:   0%|          | 2/400 [01:16<4:14:10, 38.32s/it]
Epoch 2 | KGC loss: 20.375070, DiffHEG loss 186.790977:   0%|          | 2/400 [01:55<4:14:10, 38.32s/it]
Epoch 2 | KGC loss: 20.375070, DiffHEG loss 186.790977:   1%|          | 3/400 [01:55<4:13:33, 38.32s/it]
Epoch 3 | KGC loss: 16.510373, DiffHEG loss 187.031112:   1%|          | 3/400 [02:33<4:13:33, 38.32s/it]
Epoch 3 | KGC loss: 16.510373, DiffHEG loss 187.031112:   1%|          | 4/400 [02:33<4:12:41, 38.29s/it]
Epoch 4 | KGC loss: 14.673740, DiffHEG loss 186.843509:   1%|          | 4/400 [03:11<4:12:41, 38.29s/it]
Epoch 4 | KGC loss: 14.673740, DiffHEG loss 186.843509:   1%|▏         | 5/400 [03:11<4:11:52, 38.26s/it]
Epoch 5 | KGC loss: 13.893779, DiffHEG loss 186.825512:   1%|▏         | 5/400 [03:49<4:11:52, 38.26s/it]
Epoch 5 | KGC loss: 13.893779, DiffHEG loss 186.825512:   2%|▏         | 6/400 [03:49<4:11:06, 38.24s/it]
Epoch 6 | KGC loss: 13.346679, DiffHEG loss 186.922877:   2%|▏         | 6/400 [04:27<4:11:06, 38.24s/it]
Epoch 6 | KGC loss: 13.346679, DiffHEG loss 186.922877:   2%|▏         | 7/400 [04:27<4:10:26, 38.23s/it]
Epoch 224 | KGC loss: 10.620861, DiffHEG loss 186.705104:  56%|█████▋    | 225/400 [2:23:05<1:51:10, 38.12s/it]
Epoch 225 | KGC loss: 10.684086, DiffHEG loss 186.722425:  56%|█████▋    | 225/400 [2:23:43<1:51:10, 38.12s/it]
Epoch 225 | KGC loss: 10.684086, DiffHEG loss 186.722425:  56%|█████▋    | 226/400 [2:23:43<1:50:36, 38.14s/it]
Epoch 226 | KGC loss: 10.683027, DiffHEG loss 186.709620:  56%|█████▋    | 226/400 [2:24:21<1:50:36, 38.14s/it]
Epoch 226 | KGC loss: 10.683027, DiffHEG loss 186.709620:  57%|█████▋    | 227/400 [2:24:21<1:49:58, 38.14s/it]
Epoch 227 | KGC loss: 10.676284, DiffHEG loss 186.711121:  57%|█████▋    | 227/400 [2:24:59<1:49:58, 38.14s/it]
Epoch 227 | KGC loss: 10.676284, DiffHEG loss 186.711121:  57%|█████▋    | 228/400 [2:24:59<1:49:14, 38.11s/it]
Epoch 228 | KGC loss: 10.617905, DiffHEG loss 186.691598:  57%|█████▋    | 228/400 [2:25:37<1:49:14, 38.11s/it]
Epoch 228 | KGC loss: 10.617905, DiffHEG loss 186.691598:  57%|█████▋    | 229/400 [2:25:37<1:48:32, 38.08s/it]
Epoch 229 | KGC loss: 10.611936, DiffHEG loss 186.712694:  57%|█████▋    | 229/400 [2:26:15<1:48:32, 38.08s/it]
Epoch 229 | KGC loss: 10.611936, DiffHEG loss 186.712694:  57%|█████▊    | 230/400 [2:26:15<1:47:47, 38.04s/it]
Epoch 230 | KGC loss: 10.534736, DiffHEG loss 186.702333:  57%|█████▊    | 230/400 [2:26:54<1:47:47, 38.04s/it]
Epoch 230 | KGC loss: 10.534736, DiffHEG loss 186.702333:  58%|█████▊    | 231/400 [2:26:54<1:47:09, 38.05s/it]
Epoch 231 | KGC loss: 10.553645, DiffHEG loss 186.714014:  58%|█████▊    | 231/400 [2:27:31<1:47:09, 38.05s/it]
Epoch 231 | KGC loss: 10.553645, DiffHEG loss 186.714014:  58%|█████▊    | 232/400 [2:27:31<1:46:26, 38.01s/it]
Epoch 232 | KGC loss: 10.445336, DiffHEG loss 186.705415:  58%|█████▊    | 232/400 [2:28:10<1:46:26, 38.01s/it]
Epoch 232 | KGC loss: 10.445336, DiffHEG loss 186.705415:  58%|█████▊    | 233/400 [2:28:10<1:45:50, 38.03s/it]
Epoch 233 | KGC loss: 10.499705, DiffHEG loss 186.708408:  58%|█████▊    | 233/400 [2:28:48<1:45:50, 38.03s/it]
Epoch 233 | KGC loss: 10.499705, DiffHEG loss 186.708408:  58%|█████▊    | 234/400 [2:28:48<1:45:13, 38.03s/it]
Epoch 234 | KGC loss: 10.340565, DiffHEG loss 186.713340:  58%|█████▊    | 234/400 [2:29:26<1:45:13, 38.03s/it]
Epoch 234 | KGC loss: 10.340565, DiffHEG loss 186.713340:  59%|█████▉    | 235/400 [2:29:26<1:44:34, 38.03s/it]
Epoch 235 | KGC loss: 10.484079, DiffHEG loss 186.713696:  59%|█████▉    | 235/400 [2:30:04<1:44:34, 38.03s/it]
Epoch 235 | KGC loss: 10.484079, DiffHEG loss 186.713696:  59%|█████▉    | 236/400 [2:30:04<1:44:02, 38.07s/it]
Epoch 236 | KGC loss: 17.796385, DiffHEG loss 186.709987:  59%|█████▉    | 236/400 [2:30:42<1:44:02, 38.07s/it]
Epoch 236 | KGC loss: 17.796385, DiffHEG loss 186.709987:  59%|█████▉    | 237/400 [2:30:42<1:43:24, 38.06s/it]
Epoch 237 | KGC loss: 13.944205, DiffHEG loss 186.703319:  59%|█████▉    | 237/400 [2:31:20<1:43:24, 38.06s/it]
Epoch 237 | KGC loss: 13.944205, DiffHEG loss 186.703319:  60%|█████▉    | 238/400 [2:31:20<1:42:48, 38.08s/it]
Epoch 238 | KGC loss: 12.064442, DiffHEG loss 186.699379:  60%|█████▉    | 238/400 [2:31:58<1:42:48, 38.08s/it]
Epoch 238 | KGC loss: 12.064442, DiffHEG loss 186.699379:  60%|█████▉    | 239/400 [2:31:58<1:42:06, 38.05s/it]
Epoch 239 | KGC loss: 11.275333, DiffHEG loss 186.727009:  60%|█████▉    | 239/400 [2:32:36<1:42:06, 38.05s/it]
Epoch 239 | KGC loss: 11.275333, DiffHEG loss 186.727009:  60%|██████    | 240/400 [2:32:36<1:41:24, 38.03s/it]
Epoch 240 | KGC loss: 10.742108, DiffHEG loss 186.713803:  60%|██████    | 240/400 [2:33:14<1:41:24, 38.03s/it]
Epoch 240 | KGC loss: 10.742108, DiffHEG loss 186.713803:  60%|██████    | 241/400 [2:33:14<1:40:54, 38.08s/it]
Epoch 241 | KGC loss: 10.531560, DiffHEG loss 186.703039:  60%|██████    | 241/400 [2:33:52<1:40:54, 38.08s/it]
Epoch 241 | KGC loss: 10.531560, DiffHEG loss 186.703039:  60%|██████    | 242/400 [2:33:52<1:40:20, 38.10s/it]
Epoch 242 | KGC loss: 10.325314, DiffHEG loss 186.714117:  60%|██████    | 242/400 [2:34:30<1:40:20, 38.10s/it]
Epoch 242 | KGC loss: 10.325314, DiffHEG loss 186.714117:  61%|██████    | 243/400 [2:34:30<1:39:38, 38.08s/it]
Epoch 243 | KGC loss: 10.201193, DiffHEG loss 186.711626:  61%|██████    | 243/400 [2:35:08<1:39:38, 38.08s/it]
Epoch 243 | KGC loss: 10.201193, DiffHEG loss 186.711626:  61%|██████    | 244/400 [2:35:08<1:38:57, 38.06s/it]
Epoch 244 | KGC loss: 10.056193, DiffHEG loss 186.720016:  61%|██████    | 244/400 [2:35:46<1:38:57, 38.06s/it]
Epoch 244 | KGC loss: 10.056193, DiffHEG loss 186.720016:  61%|██████▏   | 245/400 [2:35:46<1:38:17, 38.05s/it]
Epoch 245 | KGC loss: 10.121840, DiffHEG loss 186.729105:  61%|██████▏   | 245/400 [2:36:24<1:38:17, 38.05s/it]
Epoch 245 | KGC loss: 10.121840, DiffHEG loss 186.729105:  62%|██████▏   | 246/400 [2:36:24<1:37:40, 38.06s/it]
Epoch 246 | KGC loss: 9.981819, DiffHEG loss 186.709257:  62%|██████▏   | 246/400 [2:37:02<1:37:40, 38.06s/it] 
Epoch 246 | KGC loss: 9.981819, DiffHEG loss 186.709257:  62%|██████▏   | 247/400 [2:37:02<1:37:05, 38.07s/it]
Epoch 247 | KGC loss: 10.010118, DiffHEG loss 186.698369:  62%|██████▏   | 247/400 [2:37:41<1:37:05, 38.07s/it]
Epoch 247 | KGC loss: 10.010118, DiffHEG loss 186.698369:  62%|██████▏   | 248/400 [2:37:41<1:36:33, 38.11s/it]
Epoch 248 | KGC loss: 9.873664, DiffHEG loss 186.710640:  62%|██████▏   | 248/400 [2:38:19<1:36:33, 38.11s/it] 
Epoch 248 | KGC loss: 9.873664, DiffHEG loss 186.710640:  62%|██████▏   | 249/400 [2:38:19<1:35:56, 38.12s/it]
Epoch 249 | KGC loss: 9.937316, DiffHEG loss 186.718427:  62%|██████▏   | 249/400 [2:38:57<1:35:56, 38.12s/it]
Epoch 249 | KGC loss: 9.937316, DiffHEG loss 186.718427:  62%|██████▎   | 250/400 [2:38:57<1:35:18, 38.12s/it]
Epoch 250 | KGC loss: 9.857283, DiffHEG loss 186.711409:  62%|██████▎   | 250/400 [2:39:35<1:35:18, 38.12s/it]
Epoch 250 | KGC loss: 9.857283, DiffHEG loss 186.711409:  63%|██████▎   | 251/400 [2:39:35<1:34:44, 38.15s/it]
Epoch 251 | KGC loss: 9.881717, DiffHEG loss 186.711638:  63%|██████▎   | 251/400 [2:40:13<1:34:44, 38.15s/it]
Epoch 251 | KGC loss: 9.881717, DiffHEG loss 186.711638:  63%|██████▎   | 252/400 [2:40:13<1:34:02, 38.13s/it]
Epoch 252 | KGC loss: 9.772217, DiffHEG loss 186.702468:  63%|██████▎   | 252/400 [2:40:51<1:34:02, 38.13s/it]
Epoch 252 | KGC loss: 9.772217, DiffHEG loss 186.702468:  63%|██████▎   | 253/400 [2:40:51<1:33:21, 38.11s/it]
Epoch 253 | KGC loss: 9.832865, DiffHEG loss 186.727422:  63%|██████▎   | 253/400 [2:41:29<1:33:21, 38.11s/it]
Epoch 253 | KGC loss: 9.832865, DiffHEG loss 186.727422:  64%|██████▎   | 254/400 [2:41:29<1:32:42, 38.10s/it]
Epoch 254 | KGC loss: 9.850562, DiffHEG loss 186.713633:  64%|██████▎   | 254/400 [2:42:07<1:32:42, 38.10s/it]
Epoch 254 | KGC loss: 9.850562, DiffHEG loss 186.713633:  64%|██████▍   | 255/400 [2:42:07<1:32:02, 38.09s/it]
Epoch 255 | KGC loss: 9.816044, DiffHEG loss 186.728993:  64%|██████▍   | 255/400 [2:42:46<1:32:02, 38.09s/it]
Epoch 255 | KGC loss: 9.816044, DiffHEG loss 186.728993:  64%|██████▍   | 256/400 [2:42:46<1:31:29, 38.12s/it]
Epoch 256 | KGC loss: 9.727070, DiffHEG loss 186.709858:  64%|██████▍   | 256/400 [2:43:24<1:31:29, 38.12s/it]
Epoch 256 | KGC loss: 9.727070, DiffHEG loss 186.709858:  64%|██████▍   | 257/400 [2:43:24<1:30:49, 38.11s/it]
Epoch 257 | KGC loss: 9.843204, DiffHEG loss 186.708344:  64%|██████▍   | 257/400 [2:44:02<1:30:49, 38.11s/it]
Epoch 257 | KGC loss: 9.843204, DiffHEG loss 186.708344:  64%|██████▍   | 258/400 [2:44:02<1:30:15, 38.14s/it]
Epoch 258 | KGC loss: 9.706280, DiffHEG loss 186.716338:  64%|██████▍   | 258/400 [2:44:40<1:30:15, 38.14s/it]
Epoch 258 | KGC loss: 9.706280, DiffHEG loss 186.716338:  65%|██████▍   | 259/400 [2:44:40<1:29:37, 38.14s/it]
Epoch 259 | KGC loss: 9.832728, DiffHEG loss 186.719285:  65%|██████▍   | 259/400 [2:45:18<1:29:37, 38.14s/it]
Epoch 259 | KGC loss: 9.832728, DiffHEG loss 186.719285:  65%|██████▌   | 260/400 [2:45:18<1:28:53, 38.09s/it]
Epoch 260 | KGC loss: 9.699846, DiffHEG loss 186.725244:  65%|██████▌   | 260/400 [2:45:56<1:28:53, 38.09s/it]
Epoch 260 | KGC loss: 9.699846, DiffHEG loss 186.725244:  65%|██████▌   | 261/400 [2:45:56<1:28:19, 38.12s/it]
Epoch 261 | KGC loss: 9.719667, DiffHEG loss 186.712687:  65%|██████▌   | 261/400 [2:46:34<1:28:19, 38.12s/it]
Epoch 261 | KGC loss: 9.719667, DiffHEG loss 186.712687:  66%|██████▌   | 262/400 [2:46:34<1:27:36, 38.09s/it]
Epoch 262 | KGC loss: 9.698578, DiffHEG loss 186.707440:  66%|██████▌   | 262/400 [2:47:12<1:27:36, 38.09s/it]
Epoch 262 | KGC loss: 9.698578, DiffHEG loss 186.707440:  66%|██████▌   | 263/400 [2:47:12<1:26:57, 38.09s/it]
Epoch 263 | KGC loss: 9.822177, DiffHEG loss 186.710219:  66%|██████▌   | 263/400 [2:47:50<1:26:57, 38.09s/it]
Epoch 263 | KGC loss: 9.822177, DiffHEG loss 186.710219:  66%|██████▌   | 264/400 [2:47:50<1:26:16, 38.06s/it]
Epoch 264 | KGC loss: 9.669778, DiffHEG loss 186.712039:  66%|██████▌   | 264/400 [2:48:28<1:26:16, 38.06s/it]
Epoch 264 | KGC loss: 9.669778, DiffHEG loss 186.712039:  66%|██████▋   | 265/400 [2:48:28<1:25:38, 38.06s/it]
Epoch 265 | KGC loss: 9.650538, DiffHEG loss 186.715783:  66%|██████▋   | 265/400 [2:49:06<1:25:38, 38.06s/it]
Epoch 265 | KGC loss: 9.650538, DiffHEG loss 186.715783:  66%|██████▋   | 266/400 [2:49:06<1:24:59, 38.06s/it]
Epoch 266 | KGC loss: 9.668542, DiffHEG loss 186.706488:  66%|██████▋   | 266/400 [2:49:44<1:24:59, 38.06s/it]
Epoch 266 | KGC loss: 9.668542, DiffHEG loss 186.706488:  67%|██████▋   | 267/400 [2:49:44<1:24:21, 38.05s/it]
Epoch 267 | KGC loss: 9.734001, DiffHEG loss 186.703354:  67%|██████▋   | 267/400 [2:50:23<1:24:21, 38.05s/it]
Epoch 267 | KGC loss: 9.734001, DiffHEG loss 186.703354:  67%|██████▋   | 268/400 [2:50:23<1:23:45, 38.07s/it]
Epoch 268 | KGC loss: 9.561177, DiffHEG loss 186.701833:  67%|██████▋   | 268/400 [2:51:01<1:23:45, 38.07s/it]
Epoch 268 | KGC loss: 9.561177, DiffHEG loss 186.701833:  67%|██████▋   | 269/400 [2:51:01<1:23:07, 38.07s/it]
Epoch 269 | KGC loss: 9.600395, DiffHEG loss 186.700900:  67%|██████▋   | 269/400 [2:51:39<1:23:07, 38.07s/it]
Epoch 269 | KGC loss: 9.600395, DiffHEG loss 186.700900:  68%|██████▊   | 270/400 [2:51:39<1:22:28, 38.06s/it]
Epoch 270 | KGC loss: 9.663360, DiffHEG loss 186.719467:  68%|██████▊   | 270/400 [2:52:17<1:22:28, 38.06s/it]
Epoch 270 | KGC loss: 9.663360, DiffHEG loss 186.719467:  68%|██████▊   | 271/400 [2:52:17<1:21:51, 38.07s/it]
Epoch 271 | KGC loss: 9.590412, DiffHEG loss 186.713626:  68%|██████▊   | 271/400 [2:52:55<1:21:51, 38.07s/it]
Epoch 271 | KGC loss: 9.590412, DiffHEG loss 186.713626:  68%|██████▊   | 272/400 [2:52:55<1:21:12, 38.07s/it]
Epoch 272 | KGC loss: 9.582718, DiffHEG loss 186.701976:  68%|██████▊   | 272/400 [2:53:33<1:21:12, 38.07s/it]
Epoch 272 | KGC loss: 9.582718, DiffHEG loss 186.701976:  68%|██████▊   | 273/400 [2:53:33<1:20:32, 38.05s/it]
Epoch 273 | KGC loss: 9.628957, DiffHEG loss 186.721197:  68%|██████▊   | 273/400 [2:54:11<1:20:32, 38.05s/it]
Epoch 273 | KGC loss: 9.628957, DiffHEG loss 186.721197:  68%|██████▊   | 274/400 [2:54:11<1:19:57, 38.07s/it]
Epoch 274 | KGC loss: 9.511719, DiffHEG loss 186.698161:  68%|██████▊   | 274/400 [2:54:49<1:19:57, 38.07s/it]
Epoch 274 | KGC loss: 9.511719, DiffHEG loss 186.698161:  69%|██████▉   | 275/400 [2:54:49<1:19:21, 38.09s/it]
Epoch 275 | KGC loss: 9.606046, DiffHEG loss 186.708926:  69%|██████▉   | 275/400 [2:55:27<1:19:21, 38.09s/it]
Epoch 275 | KGC loss: 9.606046, DiffHEG loss 186.708926:  69%|██████▉   | 276/400 [2:55:27<1:18:44, 38.10s/it]
Epoch 276 | KGC loss: 9.579182, DiffHEG loss 186.698282:  69%|██████▉   | 276/400 [2:56:05<1:18:44, 38.10s/it]
Epoch 276 | KGC loss: 9.579182, DiffHEG loss 186.698282:  69%|██████▉   | 277/400 [2:56:05<1:18:05, 38.10s/it]
Epoch 277 | KGC loss: 9.540305, DiffHEG loss 186.702345:  69%|██████▉   | 277/400 [2:56:44<1:18:05, 38.10s/it]
Epoch 277 | KGC loss: 9.540305, DiffHEG loss 186.702345:  70%|██████▉   | 278/400 [2:56:44<1:17:32, 38.13s/it]
Epoch 278 | KGC loss: 9.570484, DiffHEG loss 186.711637:  70%|██████▉   | 278/400 [2:57:22<1:17:32, 38.13s/it]
Epoch 278 | KGC loss: 9.570484, DiffHEG loss 186.711637:  70%|██████▉   | 279/400 [2:57:22<1:16:56, 38.15s/it]
Epoch 279 | KGC loss: 9.578817, DiffHEG loss 186.709152:  70%|██████▉   | 279/400 [2:58:00<1:16:56, 38.15s/it]
Epoch 279 | KGC loss: 9.578817, DiffHEG loss 186.709152:  70%|███████   | 280/400 [2:58:00<1:16:13, 38.11s/it]
Epoch 280 | KGC loss: 9.449178, DiffHEG loss 186.711314:  70%|███████   | 280/400 [2:58:38<1:16:13, 38.11s/it]
Epoch 280 | KGC loss: 9.449178, DiffHEG loss 186.711314:  70%|███████   | 281/400 [2:58:38<1:15:30, 38.07s/it]
Epoch 281 | KGC loss: 9.530535, DiffHEG loss 186.687436:  70%|███████   | 281/400 [2:59:16<1:15:30, 38.07s/it]
Epoch 281 | KGC loss: 9.530535, DiffHEG loss 186.687436:  70%|███████   | 282/400 [2:59:16<1:14:54, 38.09s/it]
Epoch 282 | KGC loss: 9.448945, DiffHEG loss 186.713968:  70%|███████   | 282/400 [2:59:54<1:14:54, 38.09s/it]
Epoch 282 | KGC loss: 9.448945, DiffHEG loss 186.713968:  71%|███████   | 283/400 [2:59:54<1:14:13, 38.07s/it]
Epoch 283 | KGC loss: 9.550572, DiffHEG loss 186.708978:  71%|███████   | 283/400 [3:00:32<1:14:13, 38.07s/it]
Epoch 283 | KGC loss: 9.550572, DiffHEG loss 186.708978:  71%|███████   | 284/400 [3:00:32<1:13:35, 38.07s/it]
Epoch 284 | KGC loss: 9.361473, DiffHEG loss 186.700065:  71%|███████   | 284/400 [3:01:10<1:13:35, 38.07s/it]
Epoch 284 | KGC loss: 9.361473, DiffHEG loss 186.700065:  71%|███████▏  | 285/400 [3:01:10<1:12:57, 38.07s/it]
Epoch 285 | KGC loss: 9.468658, DiffHEG loss 186.712365:  71%|███████▏  | 285/400 [3:01:48<1:12:57, 38.07s/it]
Epoch 285 | KGC loss: 9.468658, DiffHEG loss 186.712365:  72%|███████▏  | 286/400 [3:01:48<1:12:18, 38.06s/it]
Epoch 286 | KGC loss: 9.458300, DiffHEG loss 186.700138:  72%|███████▏  | 286/400 [3:02:26<1:12:18, 38.06s/it]
Epoch 286 | KGC loss: 9.458300, DiffHEG loss 186.700138:  72%|███████▏  | 287/400 [3:02:26<1:11:39, 38.04s/it]
Epoch 287 | KGC loss: 9.423374, DiffHEG loss 186.717920:  72%|███████▏  | 287/400 [3:03:04<1:11:39, 38.04s/it]
Epoch 287 | KGC loss: 9.423374, DiffHEG loss 186.717920:  72%|███████▏  | 288/400 [3:03:04<1:11:04, 38.08s/it]
Epoch 288 | KGC loss: 9.293230, DiffHEG loss 186.712026:  72%|███████▏  | 288/400 [3:03:42<1:11:04, 38.08s/it]
Epoch 288 | KGC loss: 9.293230, DiffHEG loss 186.712026:  72%|███████▏  | 289/400 [3:03:42<1:10:30, 38.12s/it]
Epoch 289 | KGC loss: 9.366932, DiffHEG loss 186.710178:  72%|███████▏  | 289/400 [3:04:21<1:10:30, 38.12s/it]
Epoch 289 | KGC loss: 9.366932, DiffHEG loss 186.710178:  72%|███████▎  | 290/400 [3:04:21<1:09:51, 38.10s/it]
Epoch 290 | KGC loss: 9.713661, DiffHEG loss 186.703328:  72%|███████▎  | 290/400 [3:04:59<1:09:51, 38.10s/it]
Epoch 290 | KGC loss: 9.713661, DiffHEG loss 186.703328:  73%|███████▎  | 291/400 [3:04:59<1:09:12, 38.09s/it]
Epoch 291 | KGC loss: 19.328191, DiffHEG loss 186.699273:  73%|███████▎  | 291/400 [3:05:37<1:09:12, 38.09s/it]
Epoch 291 | KGC loss: 19.328191, DiffHEG loss 186.699273:  73%|███████▎  | 292/400 [3:05:37<1:08:33, 38.09s/it]
Epoch 292 | KGC loss: 13.592275, DiffHEG loss 186.697672:  73%|███████▎  | 292/400 [3:06:15<1:08:33, 38.09s/it]
Epoch 292 | KGC loss: 13.592275, DiffHEG loss 186.697672:  73%|███████▎  | 293/400 [3:06:15<1:07:55, 38.09s/it]
Epoch 293 | KGC loss: 10.975519, DiffHEG loss 186.703743:  73%|███████▎  | 293/400 [3:06:53<1:07:55, 38.09s/it]
Epoch 293 | KGC loss: 10.975519, DiffHEG loss 186.703743:  74%|███████▎  | 294/400 [3:06:53<1:07:14, 38.06s/it]
Epoch 294 | KGC loss: 10.196484, DiffHEG loss 186.706894:  74%|███████▎  | 294/400 [3:07:31<1:07:14, 38.06s/it]
Epoch 294 | KGC loss: 10.196484, DiffHEG loss 186.706894:  74%|███████▍  | 295/400 [3:07:31<1:06:34, 38.04s/it]
Epoch 295 | KGC loss: 9.813313, DiffHEG loss 186.700787:  74%|███████▍  | 295/400 [3:08:09<1:06:34, 38.04s/it] 
Epoch 295 | KGC loss: 9.813313, DiffHEG loss 186.700787:  74%|███████▍  | 296/400 [3:08:09<1:05:56, 38.04s/it]
Epoch 296 | KGC loss: 9.484549, DiffHEG loss 186.715557:  74%|███████▍  | 296/400 [3:08:47<1:05:56, 38.04s/it]
Epoch 296 | KGC loss: 9.484549, DiffHEG loss 186.715557:  74%|███████▍  | 297/400 [3:08:47<1:05:18, 38.05s/it]
Epoch 297 | KGC loss: 9.385830, DiffHEG loss 186.685767:  74%|███████▍  | 297/400 [3:09:25<1:05:18, 38.05s/it]
Epoch 297 | KGC loss: 9.385830, DiffHEG loss 186.685767:  74%|███████▍  | 298/400 [3:09:25<1:04:41, 38.05s/it]
Epoch 298 | KGC loss: 9.229416, DiffHEG loss 186.706538:  74%|███████▍  | 298/400 [3:10:03<1:04:41, 38.05s/it]
Epoch 298 | KGC loss: 9.229416, DiffHEG loss 186.706538:  75%|███████▍  | 299/400 [3:10:03<1:03:59, 38.02s/it]
Epoch 299 | KGC loss: 9.189302, DiffHEG loss 186.702525:  75%|███████▍  | 299/400 [3:10:41<1:03:59, 38.02s/it]
Epoch 299 | KGC loss: 9.189302, DiffHEG loss 186.702525:  75%|███████▌  | 300/400 [3:10:41<1:03:23, 38.03s/it]
Epoch 300 | KGC loss: 9.039305, DiffHEG loss 186.700233:  75%|███████▌  | 300/400 [3:11:19<1:03:23, 38.03s/it]
Epoch 300 | KGC loss: 9.039305, DiffHEG loss 186.700233:  75%|███████▌  | 301/400 [3:11:19<1:02:45, 38.03s/it]
Epoch 301 | KGC loss: 9.064143, DiffHEG loss 186.700898:  75%|███████▌  | 301/400 [3:11:57<1:02:45, 38.03s/it]
Epoch 301 | KGC loss: 9.064143, DiffHEG loss 186.700898:  76%|███████▌  | 302/400 [3:11:57<1:02:09, 38.05s/it]
