train_dhns_rotate.py:857: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_img_emb = torch.load(visual_path)
train_dhns_rotate.py:858: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_text_emb = torch.load(textual_path)
Experiment config | model=AdvMixRotatE | dataset=DB15K | seed=2 | ns_strategy=dhns | train_sampling_mode=cross | bern_flag=0 | dhns_use_bernoulli_normal_sampling=False | bernoulli_use_cross_sampling=False | text_mode=legacy | use_missing_mask=False | use_text_loss_gating=False | use_text_sampling_gating=False | use_soft_missing_text=False | use_side_aware_missing_text=False | use_soft_missing_image=False | use_prototype_missing_text=False | use_structure_conditioned_missing_text=False | use_soft_token_text_generator_alignment=False | use_missing_aware_fusion=False | missing_text_attention_scale=1.0 | use_missingness_relation_expert=False | expert_hidden_dim=128 | expert_num=2 | use_branch_local_relation_gate=False | branch_gate_hidden_dim=64 | debug_fusion_sanity=False | use_learnable_missing_text_gate=False | use_oracle_restore_injected_text=False | test_only=False | use_missing_aware_joint_scoring=False | use_masked_fixed_denominator_joint_scoring=False | use_availability_router=False | availability_router_mode=query_masked_softmax | availability_router_eps=1e-06 | use_missing_aware_conditioning=False | use_missing_aware_film_conditioning=False | use_learned_reliability_conditioning=False | debug_joint_scoring_sanity=False | debug_missing_aware_joint_scoring=False | debug_missing_aware_joint_scoring_batches=3 | debug_reliability=False | debug_reliability_batches=3 | inject_text_missing_rate=0.0 | simulate_native_text_missing_rate=0.3 | inject_image_missing_rate=0.0 | use_missing_text_aux_loss=False | missing_text_aux_weight=0.1 | pseudo_missing_prob=0.0 | missing_sample_weight=1.0 | use_entity_specific_missing_text=False | use_retrieval_missing_text=False | retrieval_topk=5 | retrieval_pool_size=512 | retrieval_source=entity_embedding_knn | retrieval_mix_weight=1.0 | use_retrieval_confidence_calibration=False | retrieval_confidence_type=mean_topk_similarity | retrieval_confidence_min=0.1 | retrieval_confidence_max=1.0 | use_cross_modal_text_imputer=False | text_imputer_hidden_dim=256 | text_imputer_residual_weight=0.05 | text_imputer_rec_weight=0.01 | text_imputer_nce_weight=0.01 | text_imputer_temperature=0.07 | use_confidence_gated_retrieval=False | retrieval_gate_type=similarity_based | retrieval_gate_min=0.0 | retrieval_gate_max=1.0 | use_relation_aware_retrieval=False | min_relation_pool_size=32 | relation_retrieval_fallback=global_text_pool | entity_specific_missing_text_recon_weight=0.0 | use_missing_text_consistency=False | consistency_prob=0.1 | consistency_lambda=0.05 | use_missing_text_token_scale=False
Simulated native text missingness summary:
  requested_native_missing_rate: 30.0000%
  applied_native_missing_rate: 30.0031%
  available_text_before_simulation: 12842
  simulated_native_missing_text_entities: 3853
Embedding missingness summary:
  num_entities: 12842
  missing_text_count: 3853 (30.0031%)
  missing_image_count: 0 (0.0000%)
Resolved training hyperparameters | rotate_dim=512 | rotate_margin=6.000000 | rotate_epsilon=2.000000 | train_times=400 | batch_size=2000 | num_batches=39 | neg_ent=64 | alpha=0.00200000 | lrg=0.00200000 | mu=0.010000 | g_epoch=10
Resolved text configuration | text_mode=legacy | active_modalities=structural,visual,text | modality_count=3
Finish initializing...

  0%|          | 0/400 [00:00<?, ?it/s]
Epoch 0 | KGC loss: 409.065457, DiffHEG loss 255.085032:   0%|          | 0/400 [00:38<?, ?it/s]
Epoch 0 | KGC loss: 409.065457, DiffHEG loss 255.085032:   0%|          | 1/400 [00:38<4:13:09, 38.07s/it]
Epoch 1 | KGC loss: 30.716665, DiffHEG loss 187.182107:   0%|          | 1/400 [01:16<4:13:09, 38.07s/it] 
Epoch 1 | KGC loss: 30.716665, DiffHEG loss 187.182107:   0%|          | 2/400 [01:16<4:12:47, 38.11s/it]
Epoch 2 | KGC loss: 20.275582, DiffHEG loss 186.763985:   0%|          | 2/400 [01:54<4:12:47, 38.11s/it]
Epoch 2 | KGC loss: 20.275582, DiffHEG loss 186.763985:   1%|          | 3/400 [01:54<4:12:29, 38.16s/it]
Epoch 3 | KGC loss: 16.578910, DiffHEG loss 186.777845:   1%|          | 3/400 [02:32<4:12:29, 38.16s/it]
Epoch 3 | KGC loss: 16.578910, DiffHEG loss 186.777845:   1%|          | 4/400 [02:32<4:11:57, 38.18s/it]
Epoch 4 | KGC loss: 14.705273, DiffHEG loss 186.791596:   1%|          | 4/400 [03:10<4:11:57, 38.18s/it]
Epoch 4 | KGC loss: 14.705273, DiffHEG loss 186.791596:   1%|▏         | 5/400 [03:10<4:11:23, 38.19s/it]
Epoch 5 | KGC loss: 13.951527, DiffHEG loss 186.801954:   1%|▏         | 5/400 [03:49<4:11:23, 38.19s/it]
Epoch 5 | KGC loss: 13.951527, DiffHEG loss 186.801954:   2%|▏         | 6/400 [03:49<4:10:48, 38.20s/it]
Epoch 6 | KGC loss: 13.322600, DiffHEG loss 186.823116:   2%|▏         | 6/400 [04:27<4:10:48, 38.20s/it]
Epoch 6 | KGC loss: 13.322600, DiffHEG loss 186.823116:   2%|▏         | 7/400 [04:27<4:10:12, 38.20s/it]
Epoch 224 | KGC loss: 10.696886, DiffHEG loss 186.480509:  56%|█████▌    | 224/400 [2:22:49<1:51:52, 38.14s/it]
Epoch 224 | KGC loss: 10.696886, DiffHEG loss 186.480509:  56%|█████▋    | 225/400 [2:22:49<1:51:11, 38.12s/it]
Epoch 225 | KGC loss: 10.656096, DiffHEG loss 186.489187:  56%|█████▋    | 225/400 [2:23:27<1:51:11, 38.12s/it]
Epoch 225 | KGC loss: 10.656096, DiffHEG loss 186.489187:  56%|█████▋    | 226/400 [2:23:27<1:50:37, 38.15s/it]
Epoch 226 | KGC loss: 10.563723, DiffHEG loss 186.466032:  56%|█████▋    | 226/400 [2:24:05<1:50:37, 38.15s/it]
Epoch 226 | KGC loss: 10.563723, DiffHEG loss 186.466032:  57%|█████▋    | 227/400 [2:24:05<1:50:02, 38.17s/it]
Epoch 227 | KGC loss: 10.758725, DiffHEG loss 186.478268:  57%|█████▋    | 227/400 [2:24:43<1:50:02, 38.17s/it]
Epoch 227 | KGC loss: 10.758725, DiffHEG loss 186.478268:  57%|█████▋    | 228/400 [2:24:43<1:49:26, 38.18s/it]
Epoch 228 | KGC loss: 10.598546, DiffHEG loss 186.469189:  57%|█████▋    | 228/400 [2:25:22<1:49:26, 38.18s/it]
Epoch 228 | KGC loss: 10.598546, DiffHEG loss 186.469189:  57%|█████▋    | 229/400 [2:25:22<1:48:50, 38.19s/it]
Epoch 229 | KGC loss: 10.628216, DiffHEG loss 186.472852:  57%|█████▋    | 229/400 [2:26:00<1:48:50, 38.19s/it]
Epoch 229 | KGC loss: 10.628216, DiffHEG loss 186.472852:  57%|█████▊    | 230/400 [2:26:00<1:48:12, 38.19s/it]
Epoch 230 | KGC loss: 10.445400, DiffHEG loss 186.484787:  57%|█████▊    | 230/400 [2:26:38<1:48:12, 38.19s/it]
Epoch 230 | KGC loss: 10.445400, DiffHEG loss 186.484787:  58%|█████▊    | 231/400 [2:26:38<1:47:35, 38.20s/it]
Epoch 231 | KGC loss: 10.442971, DiffHEG loss 186.465419:  58%|█████▊    | 231/400 [2:27:16<1:47:35, 38.20s/it]
Epoch 231 | KGC loss: 10.442971, DiffHEG loss 186.465419:  58%|█████▊    | 232/400 [2:27:16<1:46:57, 38.20s/it]
Epoch 232 | KGC loss: 10.619457, DiffHEG loss 186.473658:  58%|█████▊    | 232/400 [2:27:54<1:46:57, 38.20s/it]
Epoch 232 | KGC loss: 10.619457, DiffHEG loss 186.473658:  58%|█████▊    | 233/400 [2:27:54<1:46:19, 38.20s/it]
Epoch 233 | KGC loss: 10.533664, DiffHEG loss 186.457233:  58%|█████▊    | 233/400 [2:28:33<1:46:19, 38.20s/it]
Epoch 233 | KGC loss: 10.533664, DiffHEG loss 186.457233:  58%|█████▊    | 234/400 [2:28:33<1:45:41, 38.20s/it]
Epoch 234 | KGC loss: 10.384472, DiffHEG loss 186.478550:  58%|█████▊    | 234/400 [2:29:11<1:45:41, 38.20s/it]
Epoch 234 | KGC loss: 10.384472, DiffHEG loss 186.478550:  59%|█████▉    | 235/400 [2:29:11<1:45:03, 38.20s/it]
Epoch 235 | KGC loss: 10.322653, DiffHEG loss 186.473128:  59%|█████▉    | 235/400 [2:29:49<1:45:03, 38.20s/it]
Epoch 235 | KGC loss: 10.322653, DiffHEG loss 186.473128:  59%|█████▉    | 236/400 [2:29:49<1:44:25, 38.21s/it]
Epoch 236 | KGC loss: 10.208625, DiffHEG loss 186.487332:  59%|█████▉    | 236/400 [2:30:27<1:44:25, 38.21s/it]
Epoch 236 | KGC loss: 10.208625, DiffHEG loss 186.487332:  59%|█████▉    | 237/400 [2:30:27<1:43:47, 38.21s/it]
Epoch 237 | KGC loss: 11.115515, DiffHEG loss 186.473073:  59%|█████▉    | 237/400 [2:31:05<1:43:47, 38.21s/it]
Epoch 237 | KGC loss: 11.115515, DiffHEG loss 186.473073:  60%|█████▉    | 238/400 [2:31:05<1:43:09, 38.21s/it]
Epoch 238 | KGC loss: 11.060643, DiffHEG loss 186.470197:  60%|█████▉    | 238/400 [2:31:44<1:43:09, 38.21s/it]
Epoch 238 | KGC loss: 11.060643, DiffHEG loss 186.470197:  60%|█████▉    | 239/400 [2:31:44<1:42:31, 38.21s/it]
Epoch 239 | KGC loss: 10.572803, DiffHEG loss 186.472227:  60%|█████▉    | 239/400 [2:32:22<1:42:31, 38.21s/it]
Epoch 239 | KGC loss: 10.572803, DiffHEG loss 186.472227:  60%|██████    | 240/400 [2:32:22<1:41:53, 38.21s/it]
Epoch 240 | KGC loss: 10.268602, DiffHEG loss 186.469156:  60%|██████    | 240/400 [2:33:00<1:41:53, 38.21s/it]
Epoch 240 | KGC loss: 10.268602, DiffHEG loss 186.469156:  60%|██████    | 241/400 [2:33:00<1:41:14, 38.21s/it]
Epoch 241 | KGC loss: 10.201611, DiffHEG loss 186.542171:  60%|██████    | 241/400 [2:33:38<1:41:14, 38.21s/it]
Epoch 241 | KGC loss: 10.201611, DiffHEG loss 186.542171:  60%|██████    | 242/400 [2:33:38<1:40:29, 38.16s/it]
Epoch 242 | KGC loss: 10.079903, DiffHEG loss 186.497770:  60%|██████    | 242/400 [2:34:16<1:40:29, 38.16s/it]
Epoch 242 | KGC loss: 10.079903, DiffHEG loss 186.497770:  61%|██████    | 243/400 [2:34:16<1:39:47, 38.14s/it]
Epoch 243 | KGC loss: 10.056906, DiffHEG loss 186.474025:  61%|██████    | 243/400 [2:34:54<1:39:47, 38.14s/it]
Epoch 243 | KGC loss: 10.056906, DiffHEG loss 186.474025:  61%|██████    | 244/400 [2:34:54<1:39:06, 38.12s/it]
Epoch 244 | KGC loss: 9.960679, DiffHEG loss 186.471931:  61%|██████    | 244/400 [2:35:32<1:39:06, 38.12s/it] 
Epoch 244 | KGC loss: 9.960679, DiffHEG loss 186.471931:  61%|██████▏   | 245/400 [2:35:32<1:38:28, 38.12s/it]
Epoch 245 | KGC loss: 10.089484, DiffHEG loss 186.462602:  61%|██████▏   | 245/400 [2:36:11<1:38:28, 38.12s/it]
Epoch 245 | KGC loss: 10.089484, DiffHEG loss 186.462602:  62%|██████▏   | 246/400 [2:36:11<1:37:50, 38.12s/it]
Epoch 246 | KGC loss: 10.182610, DiffHEG loss 186.468513:  62%|██████▏   | 246/400 [2:36:49<1:37:50, 38.12s/it]
Epoch 246 | KGC loss: 10.182610, DiffHEG loss 186.468513:  62%|██████▏   | 247/400 [2:36:49<1:37:11, 38.11s/it]
Epoch 247 | KGC loss: 10.078086, DiffHEG loss 186.484170:  62%|██████▏   | 247/400 [2:37:27<1:37:11, 38.11s/it]
Epoch 247 | KGC loss: 10.078086, DiffHEG loss 186.484170:  62%|██████▏   | 248/400 [2:37:27<1:36:37, 38.14s/it]
Epoch 248 | KGC loss: 10.052729, DiffHEG loss 186.451619:  62%|██████▏   | 248/400 [2:38:05<1:36:37, 38.14s/it]
Epoch 248 | KGC loss: 10.052729, DiffHEG loss 186.451619:  62%|██████▏   | 249/400 [2:38:05<1:36:02, 38.16s/it]
Epoch 249 | KGC loss: 10.003223, DiffHEG loss 186.462316:  62%|██████▏   | 249/400 [2:38:43<1:36:02, 38.16s/it]
Epoch 249 | KGC loss: 10.003223, DiffHEG loss 186.462316:  62%|██████▎   | 250/400 [2:38:43<1:35:26, 38.17s/it]
Epoch 250 | KGC loss: 9.924961, DiffHEG loss 186.465738:  62%|██████▎   | 250/400 [2:39:21<1:35:26, 38.17s/it] 
Epoch 250 | KGC loss: 9.924961, DiffHEG loss 186.465738:  63%|██████▎   | 251/400 [2:39:21<1:34:49, 38.19s/it]
Epoch 251 | KGC loss: 9.919867, DiffHEG loss 186.479111:  63%|██████▎   | 251/400 [2:40:00<1:34:49, 38.19s/it]
Epoch 251 | KGC loss: 9.919867, DiffHEG loss 186.479111:  63%|██████▎   | 252/400 [2:40:00<1:34:12, 38.19s/it]
Epoch 252 | KGC loss: 9.804164, DiffHEG loss 186.470903:  63%|██████▎   | 252/400 [2:40:38<1:34:12, 38.19s/it]
Epoch 252 | KGC loss: 9.804164, DiffHEG loss 186.470903:  63%|██████▎   | 253/400 [2:40:38<1:33:34, 38.20s/it]
Epoch 253 | KGC loss: 9.867703, DiffHEG loss 186.468861:  63%|██████▎   | 253/400 [2:41:16<1:33:34, 38.20s/it]
Epoch 253 | KGC loss: 9.867703, DiffHEG loss 186.468861:  64%|██████▎   | 254/400 [2:41:16<1:32:57, 38.20s/it]
Epoch 254 | KGC loss: 9.905663, DiffHEG loss 186.474063:  64%|██████▎   | 254/400 [2:41:54<1:32:57, 38.20s/it]
Epoch 254 | KGC loss: 9.905663, DiffHEG loss 186.474063:  64%|██████▍   | 255/400 [2:41:54<1:32:19, 38.20s/it]
Epoch 255 | KGC loss: 9.802938, DiffHEG loss 186.463646:  64%|██████▍   | 255/400 [2:42:33<1:32:19, 38.20s/it]
Epoch 255 | KGC loss: 9.802938, DiffHEG loss 186.463646:  64%|██████▍   | 256/400 [2:42:33<1:31:41, 38.20s/it]
Epoch 256 | KGC loss: 9.806647, DiffHEG loss 186.457418:  64%|██████▍   | 256/400 [2:43:11<1:31:41, 38.20s/it]
Epoch 256 | KGC loss: 9.806647, DiffHEG loss 186.457418:  64%|██████▍   | 257/400 [2:43:11<1:31:03, 38.20s/it]
Epoch 257 | KGC loss: 9.894122, DiffHEG loss 186.469032:  64%|██████▍   | 257/400 [2:43:49<1:31:03, 38.20s/it]
Epoch 257 | KGC loss: 9.894122, DiffHEG loss 186.469032:  64%|██████▍   | 258/400 [2:43:49<1:30:25, 38.21s/it]
Epoch 258 | KGC loss: 9.730864, DiffHEG loss 186.436993:  64%|██████▍   | 258/400 [2:44:27<1:30:25, 38.21s/it]
Epoch 258 | KGC loss: 9.730864, DiffHEG loss 186.436993:  65%|██████▍   | 259/400 [2:44:27<1:29:47, 38.21s/it]
Epoch 259 | KGC loss: 9.849482, DiffHEG loss 186.463886:  65%|██████▍   | 259/400 [2:45:05<1:29:47, 38.21s/it]
Epoch 259 | KGC loss: 9.849482, DiffHEG loss 186.463886:  65%|██████▌   | 260/400 [2:45:05<1:29:08, 38.21s/it]
Epoch 260 | KGC loss: 9.704723, DiffHEG loss 186.450961:  65%|██████▌   | 260/400 [2:45:44<1:29:08, 38.21s/it]
Epoch 260 | KGC loss: 9.704723, DiffHEG loss 186.450961:  65%|██████▌   | 261/400 [2:45:44<1:28:30, 38.21s/it]
Epoch 261 | KGC loss: 9.678838, DiffHEG loss 186.440315:  65%|██████▌   | 261/400 [2:46:22<1:28:30, 38.21s/it]
Epoch 261 | KGC loss: 9.678838, DiffHEG loss 186.440315:  66%|██████▌   | 262/400 [2:46:22<1:27:52, 38.21s/it]
Epoch 262 | KGC loss: 9.974717, DiffHEG loss 186.469305:  66%|██████▌   | 262/400 [2:47:00<1:27:52, 38.21s/it]
Epoch 262 | KGC loss: 9.974717, DiffHEG loss 186.469305:  66%|██████▌   | 263/400 [2:47:00<1:27:14, 38.21s/it]
Epoch 263 | KGC loss: 13.716877, DiffHEG loss 186.467109:  66%|██████▌   | 263/400 [2:47:38<1:27:14, 38.21s/it]
Epoch 263 | KGC loss: 13.716877, DiffHEG loss 186.467109:  66%|██████▌   | 264/400 [2:47:38<1:26:36, 38.21s/it]
Epoch 264 | KGC loss: 10.859203, DiffHEG loss 186.472006:  66%|██████▌   | 264/400 [2:48:16<1:26:36, 38.21s/it]
Epoch 264 | KGC loss: 10.859203, DiffHEG loss 186.472006:  66%|██████▋   | 265/400 [2:48:16<1:25:58, 38.21s/it]
Epoch 265 | KGC loss: 10.258029, DiffHEG loss 186.469061:  66%|██████▋   | 265/400 [2:48:55<1:25:58, 38.21s/it]
Epoch 265 | KGC loss: 10.258029, DiffHEG loss 186.469061:  66%|██████▋   | 266/400 [2:48:55<1:25:20, 38.21s/it]
Epoch 266 | KGC loss: 9.922689, DiffHEG loss 186.487302:  66%|██████▋   | 266/400 [2:49:33<1:25:20, 38.21s/it] 
Epoch 266 | KGC loss: 9.922689, DiffHEG loss 186.487302:  67%|██████▋   | 267/400 [2:49:33<1:24:36, 38.17s/it]
Epoch 267 | KGC loss: 9.741378, DiffHEG loss 186.483912:  67%|██████▋   | 267/400 [2:50:11<1:24:36, 38.17s/it]
Epoch 267 | KGC loss: 9.741378, DiffHEG loss 186.483912:  67%|██████▋   | 268/400 [2:50:11<1:23:59, 38.18s/it]
Epoch 268 | KGC loss: 9.562785, DiffHEG loss 186.460915:  67%|██████▋   | 268/400 [2:50:49<1:23:59, 38.18s/it]
Epoch 268 | KGC loss: 9.562785, DiffHEG loss 186.460915:  67%|██████▋   | 269/400 [2:50:49<1:23:22, 38.19s/it]
Epoch 269 | KGC loss: 9.544450, DiffHEG loss 186.467198:  67%|██████▋   | 269/400 [2:51:27<1:23:22, 38.19s/it]
Epoch 269 | KGC loss: 9.544450, DiffHEG loss 186.467198:  68%|██████▊   | 270/400 [2:51:27<1:22:45, 38.20s/it]
Epoch 270 | KGC loss: 9.446309, DiffHEG loss 186.462018:  68%|██████▊   | 270/400 [2:52:06<1:22:45, 38.20s/it]
Epoch 270 | KGC loss: 9.446309, DiffHEG loss 186.462018:  68%|██████▊   | 271/400 [2:52:06<1:22:07, 38.20s/it]
Epoch 271 | KGC loss: 9.434779, DiffHEG loss 186.466233:  68%|██████▊   | 271/400 [2:52:44<1:22:07, 38.20s/it]
Epoch 271 | KGC loss: 9.434779, DiffHEG loss 186.466233:  68%|██████▊   | 272/400 [2:52:44<1:21:29, 38.20s/it]
Epoch 272 | KGC loss: 9.353740, DiffHEG loss 186.454927:  68%|██████▊   | 272/400 [2:53:22<1:21:29, 38.20s/it]
Epoch 272 | KGC loss: 9.353740, DiffHEG loss 186.454927:  68%|██████▊   | 273/400 [2:53:22<1:20:52, 38.21s/it]
Epoch 273 | KGC loss: 9.373305, DiffHEG loss 186.471640:  68%|██████▊   | 273/400 [2:54:00<1:20:52, 38.21s/it]
Epoch 273 | KGC loss: 9.373305, DiffHEG loss 186.471640:  68%|██████▊   | 274/400 [2:54:00<1:20:14, 38.21s/it]
Epoch 274 | KGC loss: 9.283250, DiffHEG loss 186.470433:  68%|██████▊   | 274/400 [2:54:38<1:20:14, 38.21s/it]
Epoch 274 | KGC loss: 9.283250, DiffHEG loss 186.470433:  69%|██████▉   | 275/400 [2:54:38<1:19:35, 38.21s/it]
Epoch 275 | KGC loss: 9.328316, DiffHEG loss 186.451548:  69%|██████▉   | 275/400 [2:55:17<1:19:35, 38.21s/it]
Epoch 275 | KGC loss: 9.328316, DiffHEG loss 186.451548:  69%|██████▉   | 276/400 [2:55:17<1:18:57, 38.21s/it]
Epoch 276 | KGC loss: 9.259761, DiffHEG loss 186.452861:  69%|██████▉   | 276/400 [2:55:55<1:18:57, 38.21s/it]
Epoch 276 | KGC loss: 9.259761, DiffHEG loss 186.452861:  69%|██████▉   | 277/400 [2:55:55<1:18:19, 38.21s/it]
Epoch 277 | KGC loss: 9.366990, DiffHEG loss 186.456348:  69%|██████▉   | 277/400 [2:56:33<1:18:19, 38.21s/it]
Epoch 277 | KGC loss: 9.366990, DiffHEG loss 186.456348:  70%|██████▉   | 278/400 [2:56:33<1:17:41, 38.21s/it]
Epoch 278 | KGC loss: 9.257261, DiffHEG loss 186.445741:  70%|██████▉   | 278/400 [2:57:11<1:17:41, 38.21s/it]
Epoch 278 | KGC loss: 9.257261, DiffHEG loss 186.445741:  70%|██████▉   | 279/400 [2:57:11<1:16:59, 38.18s/it]
Epoch 279 | KGC loss: 9.310653, DiffHEG loss 186.450006:  70%|██████▉   | 279/400 [2:57:49<1:16:59, 38.18s/it]
Epoch 279 | KGC loss: 9.310653, DiffHEG loss 186.450006:  70%|███████   | 280/400 [2:57:49<1:16:21, 38.18s/it]
Epoch 280 | KGC loss: 9.267166, DiffHEG loss 186.461786:  70%|███████   | 280/400 [2:58:27<1:16:21, 38.18s/it]
Epoch 280 | KGC loss: 9.267166, DiffHEG loss 186.461786:  70%|███████   | 281/400 [2:58:27<1:15:44, 38.19s/it]
Epoch 281 | KGC loss: 9.339068, DiffHEG loss 186.466456:  70%|███████   | 281/400 [2:59:06<1:15:44, 38.19s/it]
Epoch 281 | KGC loss: 9.339068, DiffHEG loss 186.466456:  70%|███████   | 282/400 [2:59:06<1:15:05, 38.19s/it]
Epoch 282 | KGC loss: 9.230662, DiffHEG loss 186.688112:  70%|███████   | 282/400 [2:59:44<1:15:05, 38.19s/it]
Epoch 282 | KGC loss: 9.230662, DiffHEG loss 186.688112:  71%|███████   | 283/400 [2:59:44<1:14:16, 38.09s/it]
Epoch 283 | KGC loss: 9.235367, DiffHEG loss 186.663440:  71%|███████   | 283/400 [3:00:21<1:14:16, 38.09s/it]
Epoch 283 | KGC loss: 9.235367, DiffHEG loss 186.663440:  71%|███████   | 284/400 [3:00:21<1:13:31, 38.03s/it]
Epoch 284 | KGC loss: 9.145632, DiffHEG loss 186.684710:  71%|███████   | 284/400 [3:00:59<1:13:31, 38.03s/it]
Epoch 284 | KGC loss: 9.145632, DiffHEG loss 186.684710:  71%|███████▏  | 285/400 [3:00:59<1:12:48, 37.99s/it]
Epoch 285 | KGC loss: 9.255283, DiffHEG loss 186.660475:  71%|███████▏  | 285/400 [3:01:37<1:12:48, 37.99s/it]
Epoch 285 | KGC loss: 9.255283, DiffHEG loss 186.660475:  72%|███████▏  | 286/400 [3:01:37<1:12:08, 37.97s/it]
Epoch 286 | KGC loss: 9.311862, DiffHEG loss 186.622151:  72%|███████▏  | 286/400 [3:02:15<1:12:08, 37.97s/it]
Epoch 286 | KGC loss: 9.311862, DiffHEG loss 186.622151:  72%|███████▏  | 287/400 [3:02:15<1:11:27, 37.94s/it]
Epoch 287 | KGC loss: 9.298743, DiffHEG loss 186.642416:  72%|███████▏  | 287/400 [3:02:53<1:11:27, 37.94s/it]
Epoch 287 | KGC loss: 9.298743, DiffHEG loss 186.642416:  72%|███████▏  | 288/400 [3:02:53<1:10:47, 37.93s/it]
Epoch 288 | KGC loss: 9.195018, DiffHEG loss 186.619967:  72%|███████▏  | 288/400 [3:03:31<1:10:47, 37.93s/it]
Epoch 288 | KGC loss: 9.195018, DiffHEG loss 186.619967:  72%|███████▏  | 289/400 [3:03:31<1:10:10, 37.93s/it]
Epoch 289 | KGC loss: 9.254413, DiffHEG loss 186.611663:  72%|███████▏  | 289/400 [3:04:09<1:10:10, 37.93s/it]
Epoch 289 | KGC loss: 9.254413, DiffHEG loss 186.611663:  72%|███████▎  | 290/400 [3:04:09<1:09:34, 37.95s/it]
Epoch 290 | KGC loss: 9.309325, DiffHEG loss 186.597793:  72%|███████▎  | 290/400 [3:04:47<1:09:34, 37.95s/it]
Epoch 290 | KGC loss: 9.309325, DiffHEG loss 186.597793:  73%|███████▎  | 291/400 [3:04:47<1:08:57, 37.96s/it]
Epoch 291 | KGC loss: 9.227272, DiffHEG loss 186.561593:  73%|███████▎  | 291/400 [3:05:25<1:08:57, 37.96s/it]
Epoch 291 | KGC loss: 9.227272, DiffHEG loss 186.561593:  73%|███████▎  | 292/400 [3:05:25<1:08:21, 37.97s/it]
Epoch 292 | KGC loss: 9.177891, DiffHEG loss 186.572261:  73%|███████▎  | 292/400 [3:06:03<1:08:21, 37.97s/it]
Epoch 292 | KGC loss: 9.177891, DiffHEG loss 186.572261:  73%|███████▎  | 293/400 [3:06:03<1:07:46, 38.00s/it]
Epoch 293 | KGC loss: 9.235068, DiffHEG loss 186.552016:  73%|███████▎  | 293/400 [3:06:41<1:07:46, 38.00s/it]
Epoch 293 | KGC loss: 9.235068, DiffHEG loss 186.552016:  74%|███████▎  | 294/400 [3:06:41<1:07:08, 38.01s/it]
Epoch 294 | KGC loss: 9.188146, DiffHEG loss 186.539752:  74%|███████▎  | 294/400 [3:07:19<1:07:08, 38.01s/it]
Epoch 294 | KGC loss: 9.188146, DiffHEG loss 186.539752:  74%|███████▍  | 295/400 [3:07:19<1:06:30, 38.00s/it]
Epoch 295 | KGC loss: 9.184440, DiffHEG loss 186.513556:  74%|███████▍  | 295/400 [3:07:57<1:06:30, 38.00s/it]
Epoch 295 | KGC loss: 9.184440, DiffHEG loss 186.513556:  74%|███████▍  | 296/400 [3:07:57<1:05:55, 38.03s/it]
Epoch 296 | KGC loss: 9.182647, DiffHEG loss 186.538585:  74%|███████▍  | 296/400 [3:08:35<1:05:55, 38.03s/it]
Epoch 296 | KGC loss: 9.182647, DiffHEG loss 186.538585:  74%|███████▍  | 297/400 [3:08:35<1:05:16, 38.02s/it]
Epoch 297 | KGC loss: 15.839273, DiffHEG loss 186.527612:  74%|███████▍  | 297/400 [3:09:13<1:05:16, 38.02s/it]
Epoch 297 | KGC loss: 15.839273, DiffHEG loss 186.527612:  74%|███████▍  | 298/400 [3:09:13<1:04:37, 38.02s/it]
Epoch 298 | KGC loss: 14.553705, DiffHEG loss 186.509017:  74%|███████▍  | 298/400 [3:09:51<1:04:37, 38.02s/it]
Epoch 298 | KGC loss: 14.553705, DiffHEG loss 186.509017:  75%|███████▍  | 299/400 [3:09:51<1:04:01, 38.03s/it]
Epoch 299 | KGC loss: 11.060288, DiffHEG loss 186.499412:  75%|███████▍  | 299/400 [3:10:29<1:04:01, 38.03s/it]
Epoch 299 | KGC loss: 11.060288, DiffHEG loss 186.499412:  75%|███████▌  | 300/400 [3:10:29<1:03:23, 38.03s/it]
Epoch 300 | KGC loss: 10.131855, DiffHEG loss 186.497984:  75%|███████▌  | 300/400 [3:11:07<1:03:23, 38.03s/it]
Epoch 300 | KGC loss: 10.131855, DiffHEG loss 186.497984:  75%|███████▌  | 301/400 [3:11:07<1:02:45, 38.04s/it]
Epoch 301 | KGC loss: 9.757252, DiffHEG loss 186.486271:  75%|███████▌  | 301/400 [3:11:45<1:02:45, 38.04s/it] 
