train_dhns_rotate.py:857: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_img_emb = torch.load(visual_path)
train_dhns_rotate.py:858: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_text_emb = torch.load(textual_path)
Experiment config | model=AdvMixRotatE | dataset=MKG-W | seed=0 | ns_strategy=dhns | train_sampling_mode=cross | bern_flag=0 | dhns_use_bernoulli_normal_sampling=False | bernoulli_use_cross_sampling=False | text_mode=legacy | use_missing_mask=False | use_text_loss_gating=False | use_text_sampling_gating=False | use_soft_missing_text=False | use_side_aware_missing_text=False | use_soft_missing_image=False | use_prototype_missing_text=False | use_structure_conditioned_missing_text=False | use_soft_token_text_generator_alignment=False | use_missing_aware_fusion=False | missing_text_attention_scale=1.0 | use_missingness_relation_expert=False | expert_hidden_dim=128 | expert_num=2 | use_branch_local_relation_gate=False | branch_gate_hidden_dim=64 | debug_fusion_sanity=False | use_learnable_missing_text_gate=False | use_oracle_restore_injected_text=False | test_only=False | use_missing_aware_joint_scoring=False | use_masked_fixed_denominator_joint_scoring=False | use_availability_router=False | availability_router_mode=query_masked_softmax | availability_router_eps=1e-06 | use_missing_aware_conditioning=False | use_missing_aware_film_conditioning=False | use_learned_reliability_conditioning=False | debug_joint_scoring_sanity=False | debug_missing_aware_joint_scoring=False | debug_missing_aware_joint_scoring_batches=3 | debug_reliability=False | debug_reliability_batches=3 | inject_text_missing_rate=0.3 | simulate_native_text_missing_rate=0.0 | inject_image_missing_rate=0.0 | use_missing_text_aux_loss=False | missing_text_aux_weight=0.1 | pseudo_missing_prob=0.0 | missing_sample_weight=1.0 | use_entity_specific_missing_text=False | use_retrieval_missing_text=False | retrieval_topk=5 | retrieval_pool_size=512 | retrieval_source=entity_embedding_knn | retrieval_mix_weight=1.0 | use_retrieval_confidence_calibration=False | retrieval_confidence_type=mean_topk_similarity | retrieval_confidence_min=0.1 | retrieval_confidence_max=1.0 | use_cross_modal_text_imputer=False | text_imputer_hidden_dim=256 | text_imputer_residual_weight=0.05 | text_imputer_rec_weight=0.01 | text_imputer_nce_weight=0.01 | text_imputer_temperature=0.07 | use_confidence_gated_retrieval=False | retrieval_gate_type=similarity_based | retrieval_gate_min=0.0 | retrieval_gate_max=1.0 | use_relation_aware_retrieval=False | min_relation_pool_size=32 | relation_retrieval_fallback=global_text_pool | entity_specific_missing_text_recon_weight=0.0 | use_missing_text_consistency=False | consistency_prob=0.1 | consistency_lambda=0.05 | use_missing_text_token_scale=False
Injected text missingness summary:
  requested_additional_missing_rate: 30.0000%
  applied_additional_missing_rate: 30.0021%
  available_text_before_injection: 14149
  additionally_masked_text_entities: 4245
Embedding missingness summary:
  num_entities: 15000
  missing_text_count: 5096 (33.9733%)
  missing_image_count: 537 (3.5800%)
Resolved training hyperparameters | rotate_dim=512 | rotate_margin=6.000000 | rotate_epsilon=2.000000 | train_times=400 | batch_size=2000 | num_batches=17 | neg_ent=64 | alpha=0.00200000 | lrg=0.00200000 | mu=0.010000 | g_epoch=10
Resolved text configuration | text_mode=legacy | active_modalities=structural,visual,text | modality_count=3
Finish initializing...

  0%|          | 0/400 [00:00<?, ?it/s]
Epoch 0 | KGC loss: 380.165840, DiffHEG loss 127.710613:   0%|          | 0/400 [00:15<?, ?it/s]
Epoch 0 | KGC loss: 380.165840, DiffHEG loss 127.710613:   0%|          | 1/400 [00:15<1:41:12, 15.22s/it]
Epoch 1 | KGC loss: 14.281333, DiffHEG loss 84.090314:   0%|          | 1/400 [00:30<1:41:12, 15.22s/it]  
Epoch 1 | KGC loss: 14.281333, DiffHEG loss 84.090314:   0%|          | 2/400 [00:30<1:39:57, 15.07s/it]
Epoch 2 | KGC loss: 8.083641, DiffHEG loss 81.796136:   0%|          | 2/400 [00:45<1:39:57, 15.07s/it] 
Epoch 2 | KGC loss: 8.083641, DiffHEG loss 81.796136:   1%|          | 3/400 [00:45<1:39:26, 15.03s/it]
Epoch 3 | KGC loss: 5.585921, DiffHEG loss 81.494062:   1%|          | 3/400 [01:00<1:39:26, 15.03s/it]
Epoch 3 | KGC loss: 5.585921, DiffHEG loss 81.494062:   1%|          | 4/400 [01:00<1:38:59, 15.00s/it]
Epoch 4 | KGC loss: 4.123675, DiffHEG loss 81.684198:   1%|          | 4/400 [01:15<1:38:59, 15.00s/it]
Epoch 4 | KGC loss: 4.123675, DiffHEG loss 81.684198:   1%|▏         | 5/400 [01:15<1:38:40, 14.99s/it]
Epoch 5 | KGC loss: 3.484796, DiffHEG loss 81.485490:   1%|▏         | 5/400 [01:30<1:38:40, 14.99s/it]
Epoch 5 | KGC loss: 3.484796, DiffHEG loss 81.485490:   2%|▏         | 6/400 [01:30<1:38:23, 14.98s/it]
Epoch 6 | KGC loss: 2.958862, DiffHEG loss 81.556163:   2%|▏         | 6/400 [01:45<1:38:23, 14.98s/it]
Epoch 6 | KGC loss: 2.958862, DiffHEG loss 81.556163:   2%|▏         | 7/400 [01:45<1:38:08, 14.98s/it]
Epoch 230 | KGC loss: 1.616008, DiffHEG loss 81.371146:  57%|█████▊    | 230/400 [57:23<42:11, 14.89s/it]
Epoch 230 | KGC loss: 1.616008, DiffHEG loss 81.371146:  58%|█████▊    | 231/400 [57:23<41:57, 14.90s/it]
Epoch 231 | KGC loss: 1.669828, DiffHEG loss 81.381288:  58%|█████▊    | 231/400 [57:38<41:57, 14.90s/it]
Epoch 231 | KGC loss: 1.669828, DiffHEG loss 81.381288:  58%|█████▊    | 232/400 [57:38<41:42, 14.90s/it]
Epoch 232 | KGC loss: 1.650536, DiffHEG loss 81.381105:  58%|█████▊    | 232/400 [57:53<41:42, 14.90s/it]
Epoch 232 | KGC loss: 1.650536, DiffHEG loss 81.381105:  58%|█████▊    | 233/400 [57:53<41:28, 14.90s/it]
Epoch 233 | KGC loss: 1.660534, DiffHEG loss 81.389164:  58%|█████▊    | 233/400 [58:08<41:28, 14.90s/it]
Epoch 233 | KGC loss: 1.660534, DiffHEG loss 81.389164:  58%|█████▊    | 234/400 [58:08<41:12, 14.90s/it]
Epoch 234 | KGC loss: 1.604146, DiffHEG loss 81.392546:  58%|█████▊    | 234/400 [58:23<41:12, 14.90s/it]
Epoch 234 | KGC loss: 1.604146, DiffHEG loss 81.392546:  59%|█████▉    | 235/400 [58:23<40:57, 14.90s/it]
Epoch 235 | KGC loss: 1.641673, DiffHEG loss 81.383276:  59%|█████▉    | 235/400 [58:38<40:57, 14.90s/it]
Epoch 235 | KGC loss: 1.641673, DiffHEG loss 81.383276:  59%|█████▉    | 236/400 [58:38<40:43, 14.90s/it]
Epoch 236 | KGC loss: 1.614636, DiffHEG loss 81.382697:  59%|█████▉    | 236/400 [58:53<40:43, 14.90s/it]
Epoch 236 | KGC loss: 1.614636, DiffHEG loss 81.382697:  59%|█████▉    | 237/400 [58:53<40:28, 14.90s/it]
Epoch 237 | KGC loss: 1.639924, DiffHEG loss 81.384099:  59%|█████▉    | 237/400 [59:08<40:28, 14.90s/it]
Epoch 237 | KGC loss: 1.639924, DiffHEG loss 81.384099:  60%|█████▉    | 238/400 [59:08<40:13, 14.90s/it]
Epoch 238 | KGC loss: 1.608090, DiffHEG loss 81.387841:  60%|█████▉    | 238/400 [59:23<40:13, 14.90s/it]
Epoch 238 | KGC loss: 1.608090, DiffHEG loss 81.387841:  60%|█████▉    | 239/400 [59:23<39:58, 14.90s/it]
Epoch 239 | KGC loss: 1.638975, DiffHEG loss 81.386366:  60%|█████▉    | 239/400 [59:38<39:58, 14.90s/it]
Epoch 239 | KGC loss: 1.638975, DiffHEG loss 81.386366:  60%|██████    | 240/400 [59:38<39:45, 14.91s/it]
Epoch 240 | KGC loss: 1.603066, DiffHEG loss 81.393149:  60%|██████    | 240/400 [59:52<39:45, 14.91s/it]
Epoch 240 | KGC loss: 1.603066, DiffHEG loss 81.393149:  60%|██████    | 241/400 [59:52<39:29, 14.90s/it]
Epoch 241 | KGC loss: 1.658496, DiffHEG loss 81.379738:  60%|██████    | 241/400 [1:00:07<39:29, 14.90s/it]
Epoch 241 | KGC loss: 1.658496, DiffHEG loss 81.379738:  60%|██████    | 242/400 [1:00:07<39:14, 14.90s/it]
Epoch 242 | KGC loss: 1.631337, DiffHEG loss 81.379217:  60%|██████    | 242/400 [1:00:22<39:14, 14.90s/it]
Epoch 242 | KGC loss: 1.631337, DiffHEG loss 81.379217:  61%|██████    | 243/400 [1:00:22<38:58, 14.90s/it]
Epoch 243 | KGC loss: 1.662051, DiffHEG loss 81.395490:  61%|██████    | 243/400 [1:00:37<38:58, 14.90s/it]
Epoch 243 | KGC loss: 1.662051, DiffHEG loss 81.395490:  61%|██████    | 244/400 [1:00:37<38:43, 14.89s/it]
Epoch 244 | KGC loss: 1.632680, DiffHEG loss 81.385472:  61%|██████    | 244/400 [1:00:52<38:43, 14.89s/it]
Epoch 244 | KGC loss: 1.632680, DiffHEG loss 81.385472:  61%|██████▏   | 245/400 [1:00:52<38:28, 14.90s/it]
Epoch 245 | KGC loss: 1.678021, DiffHEG loss 81.386664:  61%|██████▏   | 245/400 [1:01:07<38:28, 14.90s/it]
Epoch 245 | KGC loss: 1.678021, DiffHEG loss 81.386664:  62%|██████▏   | 246/400 [1:01:07<38:13, 14.89s/it]
Epoch 246 | KGC loss: 1.630947, DiffHEG loss 81.395743:  62%|██████▏   | 246/400 [1:01:22<38:13, 14.89s/it]
Epoch 246 | KGC loss: 1.630947, DiffHEG loss 81.395743:  62%|██████▏   | 247/400 [1:01:22<37:59, 14.90s/it]
Epoch 247 | KGC loss: 1.667785, DiffHEG loss 81.396334:  62%|██████▏   | 247/400 [1:01:37<37:59, 14.90s/it]
Epoch 247 | KGC loss: 1.667785, DiffHEG loss 81.396334:  62%|██████▏   | 248/400 [1:01:37<37:43, 14.89s/it]
Epoch 248 | KGC loss: 1.636555, DiffHEG loss 81.384670:  62%|██████▏   | 248/400 [1:01:52<37:43, 14.89s/it]
Epoch 248 | KGC loss: 1.636555, DiffHEG loss 81.384670:  62%|██████▏   | 249/400 [1:01:52<37:29, 14.90s/it]
Epoch 249 | KGC loss: 1.673760, DiffHEG loss 81.384405:  62%|██████▏   | 249/400 [1:02:07<37:29, 14.90s/it]
Epoch 249 | KGC loss: 1.673760, DiffHEG loss 81.384405:  62%|██████▎   | 250/400 [1:02:07<37:14, 14.89s/it]
Epoch 250 | KGC loss: 1.608258, DiffHEG loss 81.383855:  62%|██████▎   | 250/400 [1:02:21<37:14, 14.89s/it]
Epoch 250 | KGC loss: 1.608258, DiffHEG loss 81.383855:  63%|██████▎   | 251/400 [1:02:21<36:59, 14.89s/it]
Epoch 251 | KGC loss: 1.655951, DiffHEG loss 81.381555:  63%|██████▎   | 251/400 [1:02:36<36:59, 14.89s/it]
Epoch 251 | KGC loss: 1.655951, DiffHEG loss 81.381555:  63%|██████▎   | 252/400 [1:02:36<36:44, 14.90s/it]
Epoch 252 | KGC loss: 1.623203, DiffHEG loss 81.380664:  63%|██████▎   | 252/400 [1:02:51<36:44, 14.90s/it]
Epoch 252 | KGC loss: 1.623203, DiffHEG loss 81.380664:  63%|██████▎   | 253/400 [1:02:51<36:29, 14.89s/it]
Epoch 253 | KGC loss: 1.670701, DiffHEG loss 81.379079:  63%|██████▎   | 253/400 [1:03:06<36:29, 14.89s/it]
Epoch 253 | KGC loss: 1.670701, DiffHEG loss 81.379079:  64%|██████▎   | 254/400 [1:03:06<36:14, 14.89s/it]
Epoch 254 | KGC loss: 1.629865, DiffHEG loss 81.391766:  64%|██████▎   | 254/400 [1:03:21<36:14, 14.89s/it]
Epoch 254 | KGC loss: 1.629865, DiffHEG loss 81.391766:  64%|██████▍   | 255/400 [1:03:21<35:59, 14.90s/it]
Epoch 255 | KGC loss: 1.664861, DiffHEG loss 81.393684:  64%|██████▍   | 255/400 [1:03:36<35:59, 14.90s/it]
Epoch 255 | KGC loss: 1.664861, DiffHEG loss 81.393684:  64%|██████▍   | 256/400 [1:03:36<35:45, 14.90s/it]
Epoch 256 | KGC loss: 1.621219, DiffHEG loss 81.384515:  64%|██████▍   | 256/400 [1:03:51<35:45, 14.90s/it]
Epoch 256 | KGC loss: 1.621219, DiffHEG loss 81.384515:  64%|██████▍   | 257/400 [1:03:51<35:30, 14.90s/it]
Epoch 257 | KGC loss: 1.674061, DiffHEG loss 81.388737:  64%|██████▍   | 257/400 [1:04:06<35:30, 14.90s/it]
Epoch 257 | KGC loss: 1.674061, DiffHEG loss 81.388737:  64%|██████▍   | 258/400 [1:04:06<35:14, 14.89s/it]
Epoch 258 | KGC loss: 1.639999, DiffHEG loss 81.392026:  64%|██████▍   | 258/400 [1:04:21<35:14, 14.89s/it]
Epoch 258 | KGC loss: 1.639999, DiffHEG loss 81.392026:  65%|██████▍   | 259/400 [1:04:21<35:00, 14.90s/it]
Epoch 259 | KGC loss: 1.685254, DiffHEG loss 81.386917:  65%|██████▍   | 259/400 [1:04:35<35:00, 14.90s/it]
Epoch 259 | KGC loss: 1.685254, DiffHEG loss 81.386917:  65%|██████▌   | 260/400 [1:04:35<34:44, 14.89s/it]
Epoch 260 | KGC loss: 1.636861, DiffHEG loss 81.387621:  65%|██████▌   | 260/400 [1:04:50<34:44, 14.89s/it]
Epoch 260 | KGC loss: 1.636861, DiffHEG loss 81.387621:  65%|██████▌   | 261/400 [1:04:50<34:30, 14.89s/it]
Epoch 261 | KGC loss: 1.666511, DiffHEG loss 81.384939:  65%|██████▌   | 261/400 [1:05:05<34:30, 14.89s/it]
Epoch 261 | KGC loss: 1.666511, DiffHEG loss 81.384939:  66%|██████▌   | 262/400 [1:05:05<34:15, 14.90s/it]
Epoch 262 | KGC loss: 1.625007, DiffHEG loss 81.389923:  66%|██████▌   | 262/400 [1:05:20<34:15, 14.90s/it]
Epoch 262 | KGC loss: 1.625007, DiffHEG loss 81.389923:  66%|██████▌   | 263/400 [1:05:20<34:00, 14.90s/it]
Epoch 263 | KGC loss: 1.678101, DiffHEG loss 81.376950:  66%|██████▌   | 263/400 [1:05:35<34:00, 14.90s/it]
Epoch 263 | KGC loss: 1.678101, DiffHEG loss 81.376950:  66%|██████▌   | 264/400 [1:05:35<33:46, 14.90s/it]
Epoch 264 | KGC loss: 1.643154, DiffHEG loss 81.380584:  66%|██████▌   | 264/400 [1:05:50<33:46, 14.90s/it]
Epoch 264 | KGC loss: 1.643154, DiffHEG loss 81.380584:  66%|██████▋   | 265/400 [1:05:50<33:31, 14.90s/it]
Epoch 265 | KGC loss: 1.669198, DiffHEG loss 81.379098:  66%|██████▋   | 265/400 [1:06:05<33:31, 14.90s/it]
Epoch 265 | KGC loss: 1.669198, DiffHEG loss 81.379098:  66%|██████▋   | 266/400 [1:06:05<33:16, 14.90s/it]
Epoch 266 | KGC loss: 1.641287, DiffHEG loss 81.388182:  66%|██████▋   | 266/400 [1:06:20<33:16, 14.90s/it]
Epoch 266 | KGC loss: 1.641287, DiffHEG loss 81.388182:  67%|██████▋   | 267/400 [1:06:20<33:01, 14.90s/it]
Epoch 267 | KGC loss: 1.676371, DiffHEG loss 81.381915:  67%|██████▋   | 267/400 [1:06:35<33:01, 14.90s/it]
Epoch 267 | KGC loss: 1.676371, DiffHEG loss 81.381915:  67%|██████▋   | 268/400 [1:06:35<32:46, 14.90s/it]
Epoch 268 | KGC loss: 1.649079, DiffHEG loss 81.390042:  67%|██████▋   | 268/400 [1:06:50<32:46, 14.90s/it]
Epoch 268 | KGC loss: 1.649079, DiffHEG loss 81.390042:  67%|██████▋   | 269/400 [1:06:50<32:31, 14.90s/it]
Epoch 269 | KGC loss: 1.679537, DiffHEG loss 81.378950:  67%|██████▋   | 269/400 [1:07:05<32:31, 14.90s/it]
Epoch 269 | KGC loss: 1.679537, DiffHEG loss 81.378950:  68%|██████▊   | 270/400 [1:07:05<32:17, 14.91s/it]
Epoch 270 | KGC loss: 1.637621, DiffHEG loss 81.382082:  68%|██████▊   | 270/400 [1:07:19<32:17, 14.91s/it]
Epoch 270 | KGC loss: 1.637621, DiffHEG loss 81.382082:  68%|██████▊   | 271/400 [1:07:19<32:02, 14.90s/it]
Epoch 271 | KGC loss: 1.666137, DiffHEG loss 81.384382:  68%|██████▊   | 271/400 [1:07:34<32:02, 14.90s/it]
Epoch 271 | KGC loss: 1.666137, DiffHEG loss 81.384382:  68%|██████▊   | 272/400 [1:07:34<31:46, 14.90s/it]
Epoch 272 | KGC loss: 1.615785, DiffHEG loss 81.384389:  68%|██████▊   | 272/400 [1:07:49<31:46, 14.90s/it]
Epoch 272 | KGC loss: 1.615785, DiffHEG loss 81.384389:  68%|██████▊   | 273/400 [1:07:49<31:31, 14.90s/it]
Epoch 273 | KGC loss: 1.665015, DiffHEG loss 81.383072:  68%|██████▊   | 273/400 [1:08:04<31:31, 14.90s/it]
Epoch 273 | KGC loss: 1.665015, DiffHEG loss 81.383072:  68%|██████▊   | 274/400 [1:08:04<31:16, 14.89s/it]
Epoch 274 | KGC loss: 1.640888, DiffHEG loss 81.393199:  68%|██████▊   | 274/400 [1:08:19<31:16, 14.89s/it]
Epoch 274 | KGC loss: 1.640888, DiffHEG loss 81.393199:  69%|██████▉   | 275/400 [1:08:19<31:01, 14.89s/it]
Epoch 275 | KGC loss: 1.664509, DiffHEG loss 81.381370:  69%|██████▉   | 275/400 [1:08:34<31:01, 14.89s/it]
Epoch 275 | KGC loss: 1.664509, DiffHEG loss 81.381370:  69%|██████▉   | 276/400 [1:08:34<30:47, 14.90s/it]
Epoch 276 | KGC loss: 1.633680, DiffHEG loss 81.390856:  69%|██████▉   | 276/400 [1:08:49<30:47, 14.90s/it]
Epoch 276 | KGC loss: 1.633680, DiffHEG loss 81.390856:  69%|██████▉   | 277/400 [1:08:49<30:32, 14.90s/it]
Epoch 277 | KGC loss: 1.651085, DiffHEG loss 81.382051:  69%|██████▉   | 277/400 [1:09:04<30:32, 14.90s/it]
Epoch 277 | KGC loss: 1.651085, DiffHEG loss 81.382051:  70%|██████▉   | 278/400 [1:09:04<30:17, 14.90s/it]
Epoch 278 | KGC loss: 1.618465, DiffHEG loss 81.385776:  70%|██████▉   | 278/400 [1:09:19<30:17, 14.90s/it]
Epoch 278 | KGC loss: 1.618465, DiffHEG loss 81.385776:  70%|██████▉   | 279/400 [1:09:19<30:02, 14.90s/it]
Epoch 279 | KGC loss: 1.660147, DiffHEG loss 81.379389:  70%|██████▉   | 279/400 [1:09:33<30:02, 14.90s/it]
Epoch 279 | KGC loss: 1.660147, DiffHEG loss 81.379389:  70%|███████   | 280/400 [1:09:33<29:47, 14.89s/it]
Epoch 280 | KGC loss: 1.618863, DiffHEG loss 81.383325:  70%|███████   | 280/400 [1:09:48<29:47, 14.89s/it]
Epoch 280 | KGC loss: 1.618863, DiffHEG loss 81.383325:  70%|███████   | 281/400 [1:09:48<29:31, 14.89s/it]
Epoch 281 | KGC loss: 1.654154, DiffHEG loss 81.388206:  70%|███████   | 281/400 [1:10:03<29:31, 14.89s/it]
Epoch 281 | KGC loss: 1.654154, DiffHEG loss 81.388206:  70%|███████   | 282/400 [1:10:03<29:18, 14.91s/it]
Epoch 282 | KGC loss: 1.628199, DiffHEG loss 81.382783:  70%|███████   | 282/400 [1:10:18<29:18, 14.91s/it]
Epoch 282 | KGC loss: 1.628199, DiffHEG loss 81.382783:  71%|███████   | 283/400 [1:10:18<29:04, 14.91s/it]
Epoch 283 | KGC loss: 1.678181, DiffHEG loss 81.380188:  71%|███████   | 283/400 [1:10:33<29:04, 14.91s/it]
Epoch 283 | KGC loss: 1.678181, DiffHEG loss 81.380188:  71%|███████   | 284/400 [1:10:33<28:49, 14.91s/it]
Epoch 284 | KGC loss: 1.637778, DiffHEG loss 81.391479:  71%|███████   | 284/400 [1:10:48<28:49, 14.91s/it]
Epoch 284 | KGC loss: 1.637778, DiffHEG loss 81.391479:  71%|███████▏  | 285/400 [1:10:48<28:34, 14.91s/it]
Epoch 285 | KGC loss: 1.664537, DiffHEG loss 81.387015:  71%|███████▏  | 285/400 [1:11:03<28:34, 14.91s/it]
Epoch 285 | KGC loss: 1.664537, DiffHEG loss 81.387015:  72%|███████▏  | 286/400 [1:11:03<28:19, 14.91s/it]
Epoch 286 | KGC loss: 1.629266, DiffHEG loss 81.386405:  72%|███████▏  | 286/400 [1:11:18<28:19, 14.91s/it]
Epoch 286 | KGC loss: 1.629266, DiffHEG loss 81.386405:  72%|███████▏  | 287/400 [1:11:18<28:04, 14.91s/it]
Epoch 287 | KGC loss: 1.665584, DiffHEG loss 81.385207:  72%|███████▏  | 287/400 [1:11:33<28:04, 14.91s/it]
Epoch 287 | KGC loss: 1.665584, DiffHEG loss 81.385207:  72%|███████▏  | 288/400 [1:11:33<27:49, 14.90s/it]
Epoch 288 | KGC loss: 1.624021, DiffHEG loss 81.395451:  72%|███████▏  | 288/400 [1:11:48<27:49, 14.90s/it]
Epoch 288 | KGC loss: 1.624021, DiffHEG loss 81.395451:  72%|███████▏  | 289/400 [1:11:48<27:34, 14.90s/it]
Epoch 289 | KGC loss: 1.673450, DiffHEG loss 81.387437:  72%|███████▏  | 289/400 [1:12:03<27:34, 14.90s/it]
Epoch 289 | KGC loss: 1.673450, DiffHEG loss 81.387437:  72%|███████▎  | 290/400 [1:12:03<27:19, 14.90s/it]
Epoch 290 | KGC loss: 1.635930, DiffHEG loss 81.378148:  72%|███████▎  | 290/400 [1:12:17<27:19, 14.90s/it]
Epoch 290 | KGC loss: 1.635930, DiffHEG loss 81.378148:  73%|███████▎  | 291/400 [1:12:17<27:04, 14.91s/it]
Epoch 291 | KGC loss: 1.681836, DiffHEG loss 81.397627:  73%|███████▎  | 291/400 [1:12:32<27:04, 14.91s/it]
Epoch 291 | KGC loss: 1.681836, DiffHEG loss 81.397627:  73%|███████▎  | 292/400 [1:12:32<26:49, 14.91s/it]
Epoch 292 | KGC loss: 1.634059, DiffHEG loss 81.382392:  73%|███████▎  | 292/400 [1:12:47<26:49, 14.91s/it]
Epoch 292 | KGC loss: 1.634059, DiffHEG loss 81.382392:  73%|███████▎  | 293/400 [1:12:47<26:34, 14.90s/it]
Epoch 293 | KGC loss: 1.665658, DiffHEG loss 81.378735:  73%|███████▎  | 293/400 [1:13:02<26:34, 14.90s/it]
Epoch 293 | KGC loss: 1.665658, DiffHEG loss 81.378735:  74%|███████▎  | 294/400 [1:13:02<26:20, 14.91s/it]
Epoch 294 | KGC loss: 1.638146, DiffHEG loss 81.380403:  74%|███████▎  | 294/400 [1:13:17<26:20, 14.91s/it]
Epoch 294 | KGC loss: 1.638146, DiffHEG loss 81.380403:  74%|███████▍  | 295/400 [1:13:17<26:05, 14.91s/it]
Epoch 295 | KGC loss: 1.685941, DiffHEG loss 81.383960:  74%|███████▍  | 295/400 [1:13:32<26:05, 14.91s/it]
Epoch 295 | KGC loss: 1.685941, DiffHEG loss 81.383960:  74%|███████▍  | 296/400 [1:13:32<25:49, 14.90s/it]
Epoch 296 | KGC loss: 1.648250, DiffHEG loss 81.372965:  74%|███████▍  | 296/400 [1:13:47<25:49, 14.90s/it]
Epoch 296 | KGC loss: 1.648250, DiffHEG loss 81.372965:  74%|███████▍  | 297/400 [1:13:47<25:34, 14.90s/it]
Epoch 297 | KGC loss: 1.675537, DiffHEG loss 81.388225:  74%|███████▍  | 297/400 [1:14:02<25:34, 14.90s/it]
Epoch 297 | KGC loss: 1.675537, DiffHEG loss 81.388225:  74%|███████▍  | 298/400 [1:14:02<25:20, 14.90s/it]
Epoch 298 | KGC loss: 1.628018, DiffHEG loss 81.374294:  74%|███████▍  | 298/400 [1:14:17<25:20, 14.90s/it]
Epoch 298 | KGC loss: 1.628018, DiffHEG loss 81.374294:  75%|███████▍  | 299/400 [1:14:17<25:05, 14.91s/it]
Epoch 299 | KGC loss: 1.666584, DiffHEG loss 81.380890:  75%|███████▍  | 299/400 [1:14:32<25:05, 14.91s/it]
Epoch 299 | KGC loss: 1.666584, DiffHEG loss 81.380890:  75%|███████▌  | 300/400 [1:14:32<24:50, 14.90s/it]
Epoch 300 | KGC loss: 1.628711, DiffHEG loss 81.377922:  75%|███████▌  | 300/400 [1:14:46<24:50, 14.90s/it]
Epoch 300 | KGC loss: 1.628711, DiffHEG loss 81.377922:  75%|███████▌  | 301/400 [1:14:46<24:35, 14.90s/it]
Epoch 301 | KGC loss: 1.670664, DiffHEG loss 81.384624:  75%|███████▌  | 301/400 [1:15:01<24:35, 14.90s/it]
Epoch 301 | KGC loss: 1.670664, DiffHEG loss 81.384624:  76%|███████▌  | 302/400 [1:15:01<24:20, 14.90s/it]
Epoch 302 | KGC loss: 1.641601, DiffHEG loss 81.378036:  76%|███████▌  | 302/400 [1:15:16<24:20, 14.90s/it]
Epoch 302 | KGC loss: 1.641601, DiffHEG loss 81.378036:  76%|███████▌  | 303/400 [1:15:16<24:05, 14.90s/it]
Epoch 303 | KGC loss: 1.682496, DiffHEG loss 81.378781:  76%|███████▌  | 303/400 [1:15:31<24:05, 14.90s/it]
Epoch 303 | KGC loss: 1.682496, DiffHEG loss 81.378781:  76%|███████▌  | 304/400 [1:15:31<23:50, 14.90s/it]
Epoch 304 | KGC loss: 1.632633, DiffHEG loss 81.380968:  76%|███████▌  | 304/400 [1:15:46<23:50, 14.90s/it]
Epoch 304 | KGC loss: 1.632633, DiffHEG loss 81.380968:  76%|███████▋  | 305/400 [1:15:46<23:35, 14.90s/it]
Epoch 305 | KGC loss: 1.662809, DiffHEG loss 81.380051:  76%|███████▋  | 305/400 [1:16:01<23:35, 14.90s/it]
Epoch 305 | KGC loss: 1.662809, DiffHEG loss 81.380051:  76%|███████▋  | 306/400 [1:16:01<23:20, 14.90s/it]
Epoch 306 | KGC loss: 1.634700, DiffHEG loss 81.386332:  76%|███████▋  | 306/400 [1:16:16<23:20, 14.90s/it]
Epoch 306 | KGC loss: 1.634700, DiffHEG loss 81.386332:  77%|███████▋  | 307/400 [1:16:16<23:06, 14.91s/it]
Epoch 307 | KGC loss: 1.673499, DiffHEG loss 81.391901:  77%|███████▋  | 307/400 [1:16:31<23:06, 14.91s/it]
Epoch 307 | KGC loss: 1.673499, DiffHEG loss 81.391901:  77%|███████▋  | 308/400 [1:16:31<22:52, 14.91s/it]
Epoch 308 | KGC loss: 1.637420, DiffHEG loss 81.377796:  77%|███████▋  | 308/400 [1:16:46<22:52, 14.91s/it]
Epoch 308 | KGC loss: 1.637420, DiffHEG loss 81.377796:  77%|███████▋  | 309/400 [1:16:46<22:36, 14.91s/it]
Epoch 309 | KGC loss: 1.676522, DiffHEG loss 81.390326:  77%|███████▋  | 309/400 [1:17:01<22:36, 14.91s/it]
Epoch 309 | KGC loss: 1.676522, DiffHEG loss 81.390326:  78%|███████▊  | 310/400 [1:17:01<22:21, 14.91s/it]
