train_dhns_rotate.py:857: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_img_emb = torch.load(visual_path)
train_dhns_rotate.py:858: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_text_emb = torch.load(textual_path)
Experiment config | model=AdvMixRotatE | dataset=MKG-Y | seed=0 | ns_strategy=dhns | train_sampling_mode=cross | bern_flag=0 | dhns_use_bernoulli_normal_sampling=False | bernoulli_use_cross_sampling=False | text_mode=legacy | use_missing_mask=False | use_text_loss_gating=False | use_text_sampling_gating=False | use_soft_missing_text=False | use_side_aware_missing_text=False | use_soft_missing_image=False | use_prototype_missing_text=False | use_structure_conditioned_missing_text=False | use_soft_token_text_generator_alignment=False | use_missing_aware_fusion=False | missing_text_attention_scale=1.0 | use_missingness_relation_expert=False | expert_hidden_dim=128 | expert_num=2 | use_branch_local_relation_gate=False | branch_gate_hidden_dim=64 | debug_fusion_sanity=False | use_learnable_missing_text_gate=False | use_oracle_restore_injected_text=False | test_only=False | use_missing_aware_joint_scoring=False | use_masked_fixed_denominator_joint_scoring=False | use_availability_router=False | availability_router_mode=query_masked_softmax | availability_router_eps=1e-06 | use_missing_aware_conditioning=False | use_missing_aware_film_conditioning=False | use_learned_reliability_conditioning=False | debug_joint_scoring_sanity=False | debug_missing_aware_joint_scoring=False | debug_missing_aware_joint_scoring_batches=3 | debug_reliability=False | debug_reliability_batches=3 | inject_text_missing_rate=0.3 | simulate_native_text_missing_rate=0.0 | inject_image_missing_rate=0.0 | use_missing_text_aux_loss=False | missing_text_aux_weight=0.1 | pseudo_missing_prob=0.0 | missing_sample_weight=1.0 | use_entity_specific_missing_text=False | use_retrieval_missing_text=False | retrieval_topk=5 | retrieval_pool_size=512 | retrieval_source=entity_embedding_knn | retrieval_mix_weight=1.0 | use_retrieval_confidence_calibration=False | retrieval_confidence_type=mean_topk_similarity | retrieval_confidence_min=0.1 | retrieval_confidence_max=1.0 | use_cross_modal_text_imputer=False | text_imputer_hidden_dim=256 | text_imputer_residual_weight=0.05 | text_imputer_rec_weight=0.01 | text_imputer_nce_weight=0.01 | text_imputer_temperature=0.07 | use_confidence_gated_retrieval=False | retrieval_gate_type=similarity_based | retrieval_gate_min=0.0 | retrieval_gate_max=1.0 | use_relation_aware_retrieval=False | min_relation_pool_size=32 | relation_retrieval_fallback=global_text_pool | entity_specific_missing_text_recon_weight=0.0 | use_missing_text_consistency=False | consistency_prob=0.1 | consistency_lambda=0.05 | use_missing_text_token_scale=False
Injected text missingness summary:
  requested_additional_missing_rate: 30.0000%
  applied_additional_missing_rate: 30.0016%
  available_text_before_injection: 12316
  additionally_masked_text_entities: 3695
Embedding missingness summary:
  num_entities: 15000
  missing_text_count: 6379 (42.5267%)
  missing_image_count: 756 (5.0400%)
Resolved training hyperparameters | rotate_dim=512 | rotate_margin=6.000000 | rotate_epsilon=2.000000 | train_times=400 | batch_size=2000 | num_batches=10 | neg_ent=64 | alpha=0.00200000 | lrg=0.00200000 | mu=0.010000 | g_epoch=10
Resolved text configuration | text_mode=legacy | active_modalities=structural,visual,text | modality_count=3
Finish initializing...

  0%|          | 0/400 [00:00<?, ?it/s]
Epoch 0 | KGC loss: 266.744097, DiffHEG loss 89.085552:   0%|          | 0/400 [00:09<?, ?it/s]
Epoch 0 | KGC loss: 266.744097, DiffHEG loss 89.085552:   0%|          | 1/400 [00:09<1:00:20,  9.07s/it]
Epoch 1 | KGC loss: 12.076657, DiffHEG loss 61.240208:   0%|          | 1/400 [00:17<1:00:20,  9.07s/it] 
Epoch 1 | KGC loss: 12.076657, DiffHEG loss 61.240208:   0%|          | 2/400 [00:17<59:12,  8.92s/it]  
Epoch 2 | KGC loss: 6.560883, DiffHEG loss 50.978052:   0%|          | 2/400 [00:26<59:12,  8.92s/it] 
Epoch 2 | KGC loss: 6.560883, DiffHEG loss 50.978052:   1%|          | 3/400 [00:26<58:43,  8.87s/it]
Epoch 3 | KGC loss: 4.460864, DiffHEG loss 48.566378:   1%|          | 3/400 [00:35<58:43,  8.87s/it]
Epoch 3 | KGC loss: 4.460864, DiffHEG loss 48.566378:   1%|          | 4/400 [00:35<58:24,  8.85s/it]
Epoch 4 | KGC loss: 3.163742, DiffHEG loss 48.099630:   1%|          | 4/400 [00:44<58:24,  8.85s/it]
Epoch 4 | KGC loss: 3.163742, DiffHEG loss 48.099630:   1%|▏         | 5/400 [00:44<58:08,  8.83s/it]
Epoch 5 | KGC loss: 2.357577, DiffHEG loss 47.960120:   1%|▏         | 5/400 [00:53<58:08,  8.83s/it]
Epoch 5 | KGC loss: 2.357577, DiffHEG loss 47.960120:   2%|▏         | 6/400 [00:53<57:57,  8.83s/it]
Epoch 6 | KGC loss: 1.820281, DiffHEG loss 47.911051:   2%|▏         | 6/400 [01:01<57:57,  8.83s/it]
Epoch 6 | KGC loss: 1.820281, DiffHEG loss 47.911051:   2%|▏         | 7/400 [01:01<57:46,  8.82s/it]
Epoch 235 | KGC loss: 0.380754, DiffHEG loss 47.876240:  59%|█████▉    | 235/400 [34:37<24:08,  8.78s/it]
Epoch 235 | KGC loss: 0.380754, DiffHEG loss 47.876240:  59%|█████▉    | 236/400 [34:37<23:59,  8.78s/it]
Epoch 236 | KGC loss: 0.387564, DiffHEG loss 47.878106:  59%|█████▉    | 236/400 [34:46<23:59,  8.78s/it]
Epoch 236 | KGC loss: 0.387564, DiffHEG loss 47.878106:  59%|█████▉    | 237/400 [34:46<23:49,  8.77s/it]
Epoch 237 | KGC loss: 0.401012, DiffHEG loss 47.878078:  59%|█████▉    | 237/400 [34:55<23:49,  8.77s/it]
Epoch 237 | KGC loss: 0.401012, DiffHEG loss 47.878078:  60%|█████▉    | 238/400 [34:55<23:39,  8.76s/it]
Epoch 238 | KGC loss: 0.379832, DiffHEG loss 47.874493:  60%|█████▉    | 238/400 [35:03<23:39,  8.76s/it]
Epoch 238 | KGC loss: 0.379832, DiffHEG loss 47.874493:  60%|█████▉    | 239/400 [35:03<23:30,  8.76s/it]
Epoch 239 | KGC loss: 0.389548, DiffHEG loss 47.884610:  60%|█████▉    | 239/400 [35:12<23:30,  8.76s/it]
Epoch 239 | KGC loss: 0.389548, DiffHEG loss 47.884610:  60%|██████    | 240/400 [35:12<23:20,  8.75s/it]
Epoch 240 | KGC loss: 0.402068, DiffHEG loss 47.876915:  60%|██████    | 240/400 [35:21<23:20,  8.75s/it]
Epoch 240 | KGC loss: 0.402068, DiffHEG loss 47.876915:  60%|██████    | 241/400 [35:21<23:11,  8.75s/it]
Epoch 241 | KGC loss: 0.388990, DiffHEG loss 47.868053:  60%|██████    | 241/400 [35:30<23:11,  8.75s/it]
Epoch 241 | KGC loss: 0.388990, DiffHEG loss 47.868053:  60%|██████    | 242/400 [35:30<23:02,  8.75s/it]
Epoch 242 | KGC loss: 0.396148, DiffHEG loss 47.872056:  60%|██████    | 242/400 [35:38<23:02,  8.75s/it]
Epoch 242 | KGC loss: 0.396148, DiffHEG loss 47.872056:  61%|██████    | 243/400 [35:38<22:53,  8.75s/it]
Epoch 243 | KGC loss: 0.391702, DiffHEG loss 47.877931:  61%|██████    | 243/400 [35:47<22:53,  8.75s/it]
Epoch 243 | KGC loss: 0.391702, DiffHEG loss 47.877931:  61%|██████    | 244/400 [35:47<22:45,  8.75s/it]
Epoch 244 | KGC loss: 0.386416, DiffHEG loss 47.874179:  61%|██████    | 244/400 [35:56<22:45,  8.75s/it]
Epoch 244 | KGC loss: 0.386416, DiffHEG loss 47.874179:  61%|██████▏   | 245/400 [35:56<22:37,  8.76s/it]
Epoch 245 | KGC loss: 0.389394, DiffHEG loss 47.875394:  61%|██████▏   | 245/400 [36:05<22:37,  8.76s/it]
Epoch 245 | KGC loss: 0.389394, DiffHEG loss 47.875394:  62%|██████▏   | 246/400 [36:05<22:28,  8.75s/it]
Epoch 246 | KGC loss: 0.395241, DiffHEG loss 47.872198:  62%|██████▏   | 246/400 [36:13<22:28,  8.75s/it]
Epoch 246 | KGC loss: 0.395241, DiffHEG loss 47.872198:  62%|██████▏   | 247/400 [36:13<22:19,  8.75s/it]
Epoch 247 | KGC loss: 0.392968, DiffHEG loss 47.865017:  62%|██████▏   | 247/400 [36:22<22:19,  8.75s/it]
Epoch 247 | KGC loss: 0.392968, DiffHEG loss 47.865017:  62%|██████▏   | 248/400 [36:22<22:10,  8.76s/it]
Epoch 248 | KGC loss: 0.397395, DiffHEG loss 47.875801:  62%|██████▏   | 248/400 [36:31<22:10,  8.76s/it]
Epoch 248 | KGC loss: 0.397395, DiffHEG loss 47.875801:  62%|██████▏   | 249/400 [36:31<22:02,  8.76s/it]
Epoch 249 | KGC loss: 0.389308, DiffHEG loss 47.877741:  62%|██████▏   | 249/400 [36:40<22:02,  8.76s/it]
Epoch 249 | KGC loss: 0.389308, DiffHEG loss 47.877741:  62%|██████▎   | 250/400 [36:40<21:53,  8.76s/it]
Epoch 250 | KGC loss: 0.383447, DiffHEG loss 47.874985:  62%|██████▎   | 250/400 [36:48<21:53,  8.76s/it]
Epoch 250 | KGC loss: 0.383447, DiffHEG loss 47.874985:  63%|██████▎   | 251/400 [36:48<21:45,  8.76s/it]
Epoch 251 | KGC loss: 0.387580, DiffHEG loss 47.881866:  63%|██████▎   | 251/400 [36:57<21:45,  8.76s/it]
Epoch 251 | KGC loss: 0.387580, DiffHEG loss 47.881866:  63%|██████▎   | 252/400 [36:57<21:36,  8.76s/it]
Epoch 252 | KGC loss: 0.384541, DiffHEG loss 47.872878:  63%|██████▎   | 252/400 [37:06<21:36,  8.76s/it]
Epoch 252 | KGC loss: 0.384541, DiffHEG loss 47.872878:  63%|██████▎   | 253/400 [37:06<21:28,  8.77s/it]
Epoch 253 | KGC loss: 0.395412, DiffHEG loss 47.864386:  63%|██████▎   | 253/400 [37:15<21:28,  8.77s/it]
Epoch 253 | KGC loss: 0.395412, DiffHEG loss 47.864386:  64%|██████▎   | 254/400 [37:15<21:19,  8.76s/it]
Epoch 254 | KGC loss: 0.392586, DiffHEG loss 47.875142:  64%|██████▎   | 254/400 [37:23<21:19,  8.76s/it]
Epoch 254 | KGC loss: 0.392586, DiffHEG loss 47.875142:  64%|██████▍   | 255/400 [37:23<21:09,  8.76s/it]
Epoch 255 | KGC loss: 0.392537, DiffHEG loss 47.877882:  64%|██████▍   | 255/400 [37:32<21:09,  8.76s/it]
Epoch 255 | KGC loss: 0.392537, DiffHEG loss 47.877882:  64%|██████▍   | 256/400 [37:32<21:01,  8.76s/it]
Epoch 256 | KGC loss: 0.389342, DiffHEG loss 47.872867:  64%|██████▍   | 256/400 [37:41<21:01,  8.76s/it]
Epoch 256 | KGC loss: 0.389342, DiffHEG loss 47.872867:  64%|██████▍   | 257/400 [37:41<20:52,  8.76s/it]
Epoch 257 | KGC loss: 0.385838, DiffHEG loss 47.878037:  64%|██████▍   | 257/400 [37:50<20:52,  8.76s/it]
Epoch 257 | KGC loss: 0.385838, DiffHEG loss 47.878037:  64%|██████▍   | 258/400 [37:50<20:43,  8.76s/it]
Epoch 258 | KGC loss: 0.387233, DiffHEG loss 47.877860:  64%|██████▍   | 258/400 [37:58<20:43,  8.76s/it]
Epoch 258 | KGC loss: 0.387233, DiffHEG loss 47.877860:  65%|██████▍   | 259/400 [37:58<20:34,  8.75s/it]
Epoch 259 | KGC loss: 0.400175, DiffHEG loss 47.877701:  65%|██████▍   | 259/400 [38:07<20:34,  8.75s/it]
Epoch 259 | KGC loss: 0.400175, DiffHEG loss 47.877701:  65%|██████▌   | 260/400 [38:07<20:25,  8.75s/it]
Epoch 260 | KGC loss: 0.388311, DiffHEG loss 47.869795:  65%|██████▌   | 260/400 [38:16<20:25,  8.75s/it]
Epoch 260 | KGC loss: 0.388311, DiffHEG loss 47.869795:  65%|██████▌   | 261/400 [38:16<20:17,  8.76s/it]
Epoch 261 | KGC loss: 0.401403, DiffHEG loss 47.866720:  65%|██████▌   | 261/400 [38:25<20:17,  8.76s/it]
Epoch 261 | KGC loss: 0.401403, DiffHEG loss 47.866720:  66%|██████▌   | 262/400 [38:25<20:09,  8.77s/it]
Epoch 262 | KGC loss: 0.406466, DiffHEG loss 47.871117:  66%|██████▌   | 262/400 [38:34<20:09,  8.77s/it]
Epoch 262 | KGC loss: 0.406466, DiffHEG loss 47.871117:  66%|██████▌   | 263/400 [38:34<20:00,  8.76s/it]
Epoch 263 | KGC loss: 0.401160, DiffHEG loss 47.875947:  66%|██████▌   | 263/400 [38:42<20:00,  8.76s/it]
Epoch 263 | KGC loss: 0.401160, DiffHEG loss 47.875947:  66%|██████▌   | 264/400 [38:42<19:50,  8.76s/it]
Epoch 264 | KGC loss: 0.405951, DiffHEG loss 47.878442:  66%|██████▌   | 264/400 [38:51<19:50,  8.76s/it]
Epoch 264 | KGC loss: 0.405951, DiffHEG loss 47.878442:  66%|██████▋   | 265/400 [38:51<19:41,  8.75s/it]
Epoch 265 | KGC loss: 0.402028, DiffHEG loss 47.871789:  66%|██████▋   | 265/400 [39:00<19:41,  8.75s/it]
Epoch 265 | KGC loss: 0.402028, DiffHEG loss 47.871789:  66%|██████▋   | 266/400 [39:00<19:32,  8.75s/it]
Epoch 266 | KGC loss: 0.404041, DiffHEG loss 47.874517:  66%|██████▋   | 266/400 [39:09<19:32,  8.75s/it]
Epoch 266 | KGC loss: 0.404041, DiffHEG loss 47.874517:  67%|██████▋   | 267/400 [39:09<19:23,  8.75s/it]
Epoch 267 | KGC loss: 0.405577, DiffHEG loss 47.875529:  67%|██████▋   | 267/400 [39:17<19:23,  8.75s/it]
Epoch 267 | KGC loss: 0.405577, DiffHEG loss 47.875529:  67%|██████▋   | 268/400 [39:17<19:15,  8.75s/it]
Epoch 268 | KGC loss: 0.412135, DiffHEG loss 47.877304:  67%|██████▋   | 268/400 [39:26<19:15,  8.75s/it]
Epoch 268 | KGC loss: 0.412135, DiffHEG loss 47.877304:  67%|██████▋   | 269/400 [39:26<19:07,  8.76s/it]
Epoch 269 | KGC loss: 0.406383, DiffHEG loss 47.885087:  67%|██████▋   | 269/400 [39:35<19:07,  8.76s/it]
Epoch 269 | KGC loss: 0.406383, DiffHEG loss 47.885087:  68%|██████▊   | 270/400 [39:35<18:58,  8.76s/it]
Epoch 270 | KGC loss: 0.412457, DiffHEG loss 47.882755:  68%|██████▊   | 270/400 [39:44<18:58,  8.76s/it]
Epoch 270 | KGC loss: 0.412457, DiffHEG loss 47.882755:  68%|██████▊   | 271/400 [39:44<18:49,  8.76s/it]
Epoch 271 | KGC loss: 0.397962, DiffHEG loss 47.873549:  68%|██████▊   | 271/400 [39:52<18:49,  8.76s/it]
Epoch 271 | KGC loss: 0.397962, DiffHEG loss 47.873549:  68%|██████▊   | 272/400 [39:52<18:41,  8.76s/it]
Epoch 272 | KGC loss: 0.404717, DiffHEG loss 47.881485:  68%|██████▊   | 272/400 [40:01<18:41,  8.76s/it]
Epoch 272 | KGC loss: 0.404717, DiffHEG loss 47.881485:  68%|██████▊   | 273/400 [40:01<18:32,  8.76s/it]
Epoch 273 | KGC loss: 0.393204, DiffHEG loss 47.877361:  68%|██████▊   | 273/400 [40:10<18:32,  8.76s/it]
Epoch 273 | KGC loss: 0.393204, DiffHEG loss 47.877361:  68%|██████▊   | 274/400 [40:10<18:24,  8.76s/it]
Epoch 274 | KGC loss: 0.415321, DiffHEG loss 47.870069:  68%|██████▊   | 274/400 [40:19<18:24,  8.76s/it]
Epoch 274 | KGC loss: 0.415321, DiffHEG loss 47.870069:  69%|██████▉   | 275/400 [40:19<18:14,  8.76s/it]
Epoch 275 | KGC loss: 0.404174, DiffHEG loss 47.862128:  69%|██████▉   | 275/400 [40:27<18:14,  8.76s/it]
Epoch 275 | KGC loss: 0.404174, DiffHEG loss 47.862128:  69%|██████▉   | 276/400 [40:27<18:06,  8.76s/it]
Epoch 276 | KGC loss: 0.390270, DiffHEG loss 47.872931:  69%|██████▉   | 276/400 [40:36<18:06,  8.76s/it]
Epoch 276 | KGC loss: 0.390270, DiffHEG loss 47.872931:  69%|██████▉   | 277/400 [40:36<17:56,  8.76s/it]
Epoch 277 | KGC loss: 0.393391, DiffHEG loss 47.880821:  69%|██████▉   | 277/400 [40:45<17:56,  8.76s/it]
Epoch 277 | KGC loss: 0.393391, DiffHEG loss 47.880821:  70%|██████▉   | 278/400 [40:45<17:48,  8.76s/it]
Epoch 278 | KGC loss: 0.386439, DiffHEG loss 47.874584:  70%|██████▉   | 278/400 [40:54<17:48,  8.76s/it]
Epoch 278 | KGC loss: 0.386439, DiffHEG loss 47.874584:  70%|██████▉   | 279/400 [40:54<17:39,  8.76s/it]
Epoch 279 | KGC loss: 0.400181, DiffHEG loss 47.859326:  70%|██████▉   | 279/400 [41:02<17:39,  8.76s/it]
Epoch 279 | KGC loss: 0.400181, DiffHEG loss 47.859326:  70%|███████   | 280/400 [41:02<17:30,  8.75s/it]
Epoch 280 | KGC loss: 0.404209, DiffHEG loss 47.868087:  70%|███████   | 280/400 [41:11<17:30,  8.75s/it]
Epoch 280 | KGC loss: 0.404209, DiffHEG loss 47.868087:  70%|███████   | 281/400 [41:11<17:21,  8.76s/it]
Epoch 281 | KGC loss: 0.389694, DiffHEG loss 47.872070:  70%|███████   | 281/400 [41:20<17:21,  8.76s/it]
Epoch 281 | KGC loss: 0.389694, DiffHEG loss 47.872070:  70%|███████   | 282/400 [41:20<17:12,  8.75s/it]
Epoch 282 | KGC loss: 0.393223, DiffHEG loss 47.876160:  70%|███████   | 282/400 [41:29<17:12,  8.75s/it]
Epoch 282 | KGC loss: 0.393223, DiffHEG loss 47.876160:  71%|███████   | 283/400 [41:29<17:04,  8.76s/it]
Epoch 283 | KGC loss: 0.386537, DiffHEG loss 47.860213:  71%|███████   | 283/400 [41:37<17:04,  8.76s/it]
Epoch 283 | KGC loss: 0.386537, DiffHEG loss 47.860213:  71%|███████   | 284/400 [41:37<16:55,  8.76s/it]
Epoch 284 | KGC loss: 0.390495, DiffHEG loss 47.876216:  71%|███████   | 284/400 [41:46<16:55,  8.76s/it]
Epoch 284 | KGC loss: 0.390495, DiffHEG loss 47.876216:  71%|███████▏  | 285/400 [41:46<16:47,  8.76s/it]
Epoch 285 | KGC loss: 0.376672, DiffHEG loss 47.882136:  71%|███████▏  | 285/400 [41:55<16:47,  8.76s/it]
Epoch 285 | KGC loss: 0.376672, DiffHEG loss 47.882136:  72%|███████▏  | 286/400 [41:55<16:38,  8.76s/it]
Epoch 286 | KGC loss: 0.380319, DiffHEG loss 47.875918:  72%|███████▏  | 286/400 [42:04<16:38,  8.76s/it]
Epoch 286 | KGC loss: 0.380319, DiffHEG loss 47.875918:  72%|███████▏  | 287/400 [42:04<16:29,  8.76s/it]
Epoch 287 | KGC loss: 0.381360, DiffHEG loss 47.866680:  72%|███████▏  | 287/400 [42:12<16:29,  8.76s/it]
Epoch 287 | KGC loss: 0.381360, DiffHEG loss 47.866680:  72%|███████▏  | 288/400 [42:12<16:21,  8.76s/it]
Epoch 288 | KGC loss: 0.385738, DiffHEG loss 47.870769:  72%|███████▏  | 288/400 [42:21<16:21,  8.76s/it]
Epoch 288 | KGC loss: 0.385738, DiffHEG loss 47.870769:  72%|███████▏  | 289/400 [42:21<16:12,  8.76s/it]
Epoch 289 | KGC loss: 0.398736, DiffHEG loss 47.880939:  72%|███████▏  | 289/400 [42:30<16:12,  8.76s/it]
Epoch 289 | KGC loss: 0.398736, DiffHEG loss 47.880939:  72%|███████▎  | 290/400 [42:30<16:03,  8.76s/it]
Epoch 290 | KGC loss: 0.396645, DiffHEG loss 47.868823:  72%|███████▎  | 290/400 [42:39<16:03,  8.76s/it]
Epoch 290 | KGC loss: 0.396645, DiffHEG loss 47.868823:  73%|███████▎  | 291/400 [42:39<15:54,  8.76s/it]
Epoch 291 | KGC loss: 0.393868, DiffHEG loss 47.875069:  73%|███████▎  | 291/400 [42:47<15:54,  8.76s/it]
Epoch 291 | KGC loss: 0.393868, DiffHEG loss 47.875069:  73%|███████▎  | 292/400 [42:47<15:45,  8.75s/it]
Epoch 292 | KGC loss: 0.397425, DiffHEG loss 47.875620:  73%|███████▎  | 292/400 [42:56<15:45,  8.75s/it]
Epoch 292 | KGC loss: 0.397425, DiffHEG loss 47.875620:  73%|███████▎  | 293/400 [42:56<15:36,  8.75s/it]
Epoch 293 | KGC loss: 0.391956, DiffHEG loss 47.871112:  73%|███████▎  | 293/400 [43:05<15:36,  8.75s/it]
Epoch 293 | KGC loss: 0.391956, DiffHEG loss 47.871112:  74%|███████▎  | 294/400 [43:05<15:27,  8.75s/it]
Epoch 294 | KGC loss: 0.390347, DiffHEG loss 47.873619:  74%|███████▎  | 294/400 [43:14<15:27,  8.75s/it]
Epoch 294 | KGC loss: 0.390347, DiffHEG loss 47.873619:  74%|███████▍  | 295/400 [43:14<15:19,  8.76s/it]
Epoch 295 | KGC loss: 0.387969, DiffHEG loss 47.872431:  74%|███████▍  | 295/400 [43:23<15:19,  8.76s/it]
Epoch 295 | KGC loss: 0.387969, DiffHEG loss 47.872431:  74%|███████▍  | 296/400 [43:23<15:10,  8.76s/it]
Epoch 296 | KGC loss: 0.394505, DiffHEG loss 47.876139:  74%|███████▍  | 296/400 [43:31<15:10,  8.76s/it]
Epoch 296 | KGC loss: 0.394505, DiffHEG loss 47.876139:  74%|███████▍  | 297/400 [43:31<15:01,  8.76s/it]
Epoch 297 | KGC loss: 0.399316, DiffHEG loss 47.870976:  74%|███████▍  | 297/400 [43:40<15:01,  8.76s/it]
Epoch 297 | KGC loss: 0.399316, DiffHEG loss 47.870976:  74%|███████▍  | 298/400 [43:40<14:53,  8.76s/it]
Epoch 298 | KGC loss: 0.399861, DiffHEG loss 47.876859:  74%|███████▍  | 298/400 [43:49<14:53,  8.76s/it]
Epoch 298 | KGC loss: 0.399861, DiffHEG loss 47.876859:  75%|███████▍  | 299/400 [43:49<14:44,  8.76s/it]
Epoch 299 | KGC loss: 0.414063, DiffHEG loss 47.881461:  75%|███████▍  | 299/400 [43:58<14:44,  8.76s/it]
Epoch 299 | KGC loss: 0.414063, DiffHEG loss 47.881461:  75%|███████▌  | 300/400 [43:58<14:35,  8.76s/it]
Epoch 300 | KGC loss: 0.388335, DiffHEG loss 47.875677:  75%|███████▌  | 300/400 [44:06<14:35,  8.76s/it]
Epoch 300 | KGC loss: 0.388335, DiffHEG loss 47.875677:  75%|███████▌  | 301/400 [44:06<14:27,  8.76s/it]
Epoch 301 | KGC loss: 0.390372, DiffHEG loss 47.870983:  75%|███████▌  | 301/400 [44:15<14:27,  8.76s/it]
Epoch 301 | KGC loss: 0.390372, DiffHEG loss 47.870983:  76%|███████▌  | 302/400 [44:15<14:18,  8.76s/it]
Epoch 302 | KGC loss: 0.376301, DiffHEG loss 47.873834:  76%|███████▌  | 302/400 [44:24<14:18,  8.76s/it]
Epoch 302 | KGC loss: 0.376301, DiffHEG loss 47.873834:  76%|███████▌  | 303/400 [44:24<14:09,  8.76s/it]
Epoch 303 | KGC loss: 0.398080, DiffHEG loss 47.871174:  76%|███████▌  | 303/400 [44:33<14:09,  8.76s/it]
Epoch 303 | KGC loss: 0.398080, DiffHEG loss 47.871174:  76%|███████▌  | 304/400 [44:33<14:01,  8.76s/it]
Epoch 304 | KGC loss: 0.394636, DiffHEG loss 47.870916:  76%|███████▌  | 304/400 [44:41<14:01,  8.76s/it]
Epoch 304 | KGC loss: 0.394636, DiffHEG loss 47.870916:  76%|███████▋  | 305/400 [44:41<13:52,  8.76s/it]
Epoch 305 | KGC loss: 0.386701, DiffHEG loss 47.873701:  76%|███████▋  | 305/400 [44:50<13:52,  8.76s/it]
Epoch 305 | KGC loss: 0.386701, DiffHEG loss 47.873701:  76%|███████▋  | 306/400 [44:50<13:43,  8.76s/it]
Epoch 306 | KGC loss: 0.396059, DiffHEG loss 47.871662:  76%|███████▋  | 306/400 [44:59<13:43,  8.76s/it]
Epoch 306 | KGC loss: 0.396059, DiffHEG loss 47.871662:  77%|███████▋  | 307/400 [44:59<13:34,  8.76s/it]
Epoch 307 | KGC loss: 0.380188, DiffHEG loss 47.868297:  77%|███████▋  | 307/400 [45:08<13:34,  8.76s/it]
Epoch 307 | KGC loss: 0.380188, DiffHEG loss 47.868297:  77%|███████▋  | 308/400 [45:08<13:26,  8.76s/it]
Epoch 308 | KGC loss: 0.392279, DiffHEG loss 47.872025:  77%|███████▋  | 308/400 [45:16<13:26,  8.76s/it]
Epoch 308 | KGC loss: 0.392279, DiffHEG loss 47.872025:  77%|███████▋  | 309/400 [45:16<13:17,  8.76s/it]
Epoch 309 | KGC loss: 0.393052, DiffHEG loss 47.876676:  77%|███████▋  | 309/400 [45:25<13:17,  8.76s/it]
Epoch 309 | KGC loss: 0.393052, DiffHEG loss 47.876676:  78%|███████▊  | 310/400 [45:25<13:08,  8.77s/it]
Epoch 310 | KGC loss: 0.389554, DiffHEG loss 47.869377:  78%|███████▊  | 310/400 [45:34<13:08,  8.77s/it]
Epoch 310 | KGC loss: 0.389554, DiffHEG loss 47.869377:  78%|███████▊  | 311/400 [45:34<13:00,  8.77s/it]
Epoch 311 | KGC loss: 0.397790, DiffHEG loss 47.865326:  78%|███████▊  | 311/400 [45:43<13:00,  8.77s/it]
Epoch 311 | KGC loss: 0.397790, DiffHEG loss 47.865326:  78%|███████▊  | 312/400 [45:43<12:51,  8.77s/it]
Epoch 312 | KGC loss: 0.377898, DiffHEG loss 47.871948:  78%|███████▊  | 312/400 [45:51<12:51,  8.77s/it]
Epoch 312 | KGC loss: 0.377898, DiffHEG loss 47.871948:  78%|███████▊  | 313/400 [45:51<12:42,  8.77s/it]
Epoch 313 | KGC loss: 0.388807, DiffHEG loss 47.877886:  78%|███████▊  | 313/400 [46:00<12:42,  8.77s/it]
Epoch 313 | KGC loss: 0.388807, DiffHEG loss 47.877886:  78%|███████▊  | 314/400 [46:00<12:34,  8.77s/it]
Epoch 314 | KGC loss: 0.401180, DiffHEG loss 47.872368:  78%|███████▊  | 314/400 [46:09<12:34,  8.77s/it]
Epoch 314 | KGC loss: 0.401180, DiffHEG loss 47.872368:  79%|███████▉  | 315/400 [46:09<12:25,  8.77s/it]
Epoch 315 | KGC loss: 0.391903, DiffHEG loss 47.878718:  79%|███████▉  | 315/400 [46:18<12:25,  8.77s/it]
Epoch 315 | KGC loss: 0.391903, DiffHEG loss 47.878718:  79%|███████▉  | 316/400 [46:18<12:16,  8.77s/it]
Epoch 316 | KGC loss: 0.401511, DiffHEG loss 47.875186:  79%|███████▉  | 316/400 [46:27<12:16,  8.77s/it]
Epoch 316 | KGC loss: 0.401511, DiffHEG loss 47.875186:  79%|███████▉  | 317/400 [46:27<12:07,  8.77s/it]
Epoch 317 | KGC loss: 0.398325, DiffHEG loss 47.876292:  79%|███████▉  | 317/400 [46:35<12:07,  8.77s/it]
